qID,menText,start_byte,end_byte,matches,pdncID
Q153-1,he,159183,159185,[6],6
Q154-0,you,159264,159267,[15],15
Q154-0,him,159290,159293,[6],6
Q157-0,Henrietta,159373,159382,[9],9
Q157-0,he,159451,159453,[6],6
Q157-0,Mary,159462,159466,[16],16
Q157-0,him,159493,159496,[6],6
Q157-0,We,159499,159501,"[15, 9]",-1
Q157-0,papa,159553,159557,[19],19
Q157-0,mamma,159562,159567,[21],21
Q157-0,Lady Russell's,159605,159619,[12],12
Q157-0,They,159646,159650,"[21, 19]",-1
Q157-0,Charles,159657,159664,[6],6
Q157-0,Lady Russell,159715,159727,[12],12
Q157-0,she,159749,159752,[12],12
Q157-0,him,159778,159781,[6],6
Q158-1,us,163491,163493,"[27, 0]",-1
Q158-1,we,163585,163587,"[27, 0]",-1
Q158-1,we,163617,163619,"[27, 0]",-1
Q159-0,He,165304,165306,[4],4
Q159-0,one or other of those two girls,165331,165362,"[15, 9]",-1
Q159-0,Sophy,165364,165369,[27],27
Q159-1,He,165422,165424,[4],4
Q159-1,them,165448,165452,"[15, 9]",-1
Q159-1,his,165500,165503,[4],4
Q159-1,he,165560,165562,[4],4
Q159-1,We,165596,165598,"[4, 0]",-1
Q159-1,Miss Elliot,165608,165619,[17],17
Q159-1,my dear,165698,165705,[27],27
Q159-1,you,165743,165746,[27],27
Q159-1,our ,165751,165755,"[27, 0]",-1
Q159-1,our,165780,165783,"[27, 0]",-1
Q160-0,We,165815,165817,"[27, 0]",-1
Q160-0,my dear,165848,165855,[0],0
Q160-1,we,165931,165933,"[27, 0]",-1
Q160-1,we,165994,165996,"[27, 0]",-1
Q161-0,we,166144,166146,"[27, 0]",-1
Q161-0,Frederick,166226,166235,[4],4
Q161-0,us,166282,166284,"[27, 0]",-1
Q161-0,one of these young ladies to Kellynch,166290,166327,"[15, 9]",-1
Q161-0,them,166369,166373,"[15, 9]",-1
Q161-0,they,166403,166407,"[15, 9]",-1
Q161-0,one from the other,166432,166450,"[15, 9]",-1
Q162-0,"Very good humoured, unaffected girls",166455,166491,"[15, 9]",-1
Q162-1,very respectable family,166668,166691,"[19, 21, 6, 9, 15]",-1
Q162-1,Admiral,166750,166757,[0],0
Q162-1,we,166771,166773,"[27, 0]",-1
Q164-0,you,185650,185653,[1],1
Q164-0,Anne,185655,185659,[1],1
Q164-0,you,185668,185671,[1],1
Q164-0,you,185783,185786,[1],1
Q164-0,you,186596,186599,[1],1
Q164-0,Anne,186607,186611,[1],1
Q164-0,you ,186650,186654,[1],1
Q165-1,Lady Russell,187617,187629,[12],12
Q165-1,Lady Russell,187710,187722,[12],12
Q165-1,her,187796,187799,[12],12
Q165-1,her,187858,187861,[12],12
Q165-1,you,187878,187881,[1],1
Q165-1,her,187906,187909,[12],12
Q165-1,she,187919,187922,[12],12
Q165-1,her,187956,187959,[12],12
Q166-1,the very man,191326,191338,[30],30
Q166-1,we,191339,191341,"[9, 4, 1, 15]",-1
Q167-1,you,191589,191592,[29],29
Q167-1,us,191598,191600,"[9, 4, 1, 16, 6, 15]",-1
Q167-1,the gentleman who is just gone away,191613,191648,[30],30
Q168-0,Sir,191658,191661,[4],4
Q168-0,Mr Elliot,191665,191674,[30],30
Q168-0,you,191750,191753,[4],4
Q168-0,sir,191774,191777,[4],4
Q168-0,you,191785,191788,[4],4
Q168-0,his,191841,191844,[30],30
Q169-1,our cousin,192060,192070,[30],30
Q169-1,Mr Elliot,192087,192096,[30],30
Q169-1,Charles,192116,192123,[6],6
Q169-1,Anne,192125,192129,[1],1
Q169-1,you,192158,192161,[1],1
Q169-1,our Mr Elliot,192175,192188,[30],30
Q169-1,us,192250,192252,"[1, 16]",-1
Q169-1,Anne,192255,192259,[1],1
Q169-1,our,192276,192279,"[1, 16]",-1
Q169-1,Mr Elliot,192280,192289,[30],30
Q169-1,my father's next heir,192292,192313,[30],30
Q169-1,sir,192321,192324,[29],29
Q169-2,you,192359,192362,[29],29
Q169-2,his,192377,192380,[30],30
Q169-2,he,192401,192403,[30],30
Q170-0,he,192451,192453,[30],30
Q170-0,he,192496,192498,[30],30
Q170-0,his master,192504,192514,[30],30
Q171-0,you,192587,192590,[1],1
Q171-1,Sir Walter Elliot,192649,192666,[26],26
Q171-1,his,192760,192763,[30],30
Q171-1,he,192804,192806,[30],30
Q171-1,Anne,192819,192823,[1],1
Q171-1,him,192881,192884,[30],30
Q171-1,we,192899,192901,"[1, 16]",-1
Q171-1,he,192943,192945,[30],30
Q171-1,us,192976,192978,"[1, 16]",-1
Q171-1,you,193052,193055,[1],1
Q171-1,he,193062,193064,[30],30
Q171-1,him,193113,193116,[30],30
Q171-1,he,193159,193161,[30],30
Q171-1,him,193451,193454,[30],30
Q172-1,we,193560,193562,"[1, 16]",-1
Q172-1,your cousin,193654,193665,[30],30
Q173-1,you,194532,194535,[1],1
Q173-1,our ,194549,194553,"[1, 16]",-1
Q173-1,Mr Elliot,194560,194569,[30],30
Q173-1,you,194585,194588,[1],1
Q173-1,my father,194613,194622,[26],26
Q173-1,him,194675,194678,[30],30
Q174-0,Miss Elliot,196015,196026,[1],1
Q174-1,you,196060,196063,[1],1
Q174-1,that poor fellow,196096,196112,[2],2
Q174-1,he,196135,196137,[2],2
Q174-1,him,196186,196189,[2],2
Q174-1,he,196216,196218,[2],2
Q174-1,we,196236,196238,"[3, 24]",-1
Q174-1,We,196244,196246,"[3, 24]",-1
Q175-1,you ,196402,196406,[3],3
Q175-1,Captain Harville,196421,196437,[3],3
Q175-1,your friend,196444,196455,[2],2
Q178-0,him,196595,196598,[2],2
Q179-0,he,196661,196663,[2],2
Q179-0,he,196762,196764,[2],2
Q179-0,him,196860,196863,[2],2
Q179-0,that good fellow,196972,196988,[4],4
Q180-0,He,197120,197122,[4],4
Q180-0,his,197129,197132,[4],4
Q180-0,he,197246,197248,[4],4
Q180-0,he,197364,197366,[4],4
Q180-0,James,197410,197415,[2],2
Q180-0,You,197418,197421,[1],1
Q180-0,Miss Elliot,197433,197444,[1],1
Q180-0,he,197454,197456,[4],4
Q180-0,us,197468,197470,"[24, 3]",-1
Q182-0,She,200072,200075,[15],15
Q182-0,she,200085,200088,[15],15
Q184-0,him,200563,200566,[4],4
Q184-0,him,200574,200577,[4],4
Q184-1,him,200617,200620,[4],4
Q184-1,her,200637,200640,[15],15
Q184-1,him,200670,200673,[4],4
Q184-1,her,200680,200683,[15],15
Q184-1,her,200695,200698,[15],15
Q185-0,her father and mother,201105,201126,[19],19
Q188-0,Captain Benwick,201313,201328,[2],2
Q188-0,Captain Benwick,201357,201372,[2],2
Q188-0,He,201375,201377,[2],2
Q189-0,Anne,202408,202412,[1],1
Q189-0,Anne,202414,202418,[1],1
Q190-0,she,202574,202577,[15],15
Q190-0,her,202631,202634,[15],15
Q191-1,her,202781,202784,[15],15
Q191-1,Musgrove,202793,202801,[6],6
Q191-1,the others,202816,202826,"[9, 16]",-1
Q193-0,We,207529,207531,"[4, 6]",-1
Q193-0,Musgrove,207679,207687,[6],6
Q194-0,Musgrove,208596,208604,[6],6
Q194-1,you,208638,208641,[6],6
Q194-1,your sister,208672,208683,[15],15
Q194-1,the others,208717,208727,"[1, 9]",-1
Q194-1,Mrs Charles Musgrove,208796,208816,[16],16
Q194-1,her children,208854,208866,"[13, 14]",-1
Q194-1,Anne,208875,208879,[1],1
Q194-1,Anne,208923,208927,[1],1
Q195-0,You,209085,209088,[1],1
Q195-0,you,209111,209114,[1],1
Q195-0,her,209135,209138,[15],15
Q196-1,her,213476,213479,[15],15
Q196-1,Louisa,213568,213574,[15],15
Q197-0,we,214699,214701,"[4, 1]",-1
Q197-0,She,214716,214719,[9],9
Q197-0,She,214747,214750,[9],9
Q197-0,you,214801,214804,[1],1
Q197-0,her,214848,214851,[9],9
Q197-0,Mr and Mrs Musgrove,214883,214902,[19],19
Q197-0,you,214908,214911,[1],1
Q198-0,Mrs Croft,224056,224065,[27],27
Q198-0,her,224091,224094,[27],27
Q198-0,Anne,224102,224106,[1],1
Q198-0,you,224113,224116,[1],1
Q198-0,us,224197,224199,[1],1
Q200-0,Miss Elliot,227180,227191,[1],1
Q201-0,you,227450,227453,[1],1
Q201-1,us,227531,227533,"[27, 0]",-1
Q201-1,you,227698,227701,[1],1
Q202-0,Sir,227728,227731,[0],0
Q202-0,you,227741,227744,[0],0
Q203-0,you,227782,227785,[1],1
Q203-0,You,227788,227791,[1],1
Q203-0,you,227846,227849,[1],1
Q203-0,we,227860,227862,"[27, 0]",-1
Q203-0,our ,227868,227872,"[0, 27]",-1
Q204-0,you,227960,227963,[1],1
Q204-0,yours,228000,228005,[1],1
Q204-0,we,228127,228129,"[27, 0]",-1
Q204-0,you,228161,228164,[1],1
Q204-0,yourself,228180,228188,[1],1
Q204-0,you,228221,228224,[1],1
Q205-0,We,228320,228322,"[27, 0]",-1
Q205-1,We,228420,228422,"[27, 0]",-1
Q205-1,you,228428,228431,[1],1
Q205-1,You,228625,228628,[1],1
Q205-1,Sir Walter,228639,228649,[26],26
Q205-1,we,228655,228657,"[27, 0]",-1
Q205-1,Mr Shepherd,228678,228689,[18],18
Q205-1,we,228819,228821,"[27, 0]",-1
Q205-1,My wife,228873,228880,[27],27
Q205-1,your father's,229035,229048,[26],26
Q205-1,Miss Elliot,229127,229138,[1],1
Q205-2,he,229192,229194,[26],26
Q205-2,his,229227,229230,[26],26
Q205-2,Sophy ,229342,229348,[27],27
Q205-2,we,229371,229373,"[27, 0]",-1
Q206-0,you,229705,229708,[1],1
Q206-0,good father,229723,229734,[26],26
Q206-0,Miss Elliot,229736,229747,[1],1
Q206-0,him,229759,229762,[26],26
Q206-0,Mrs Croft's,229782,229793,[27],27
Q206-0,we,229808,229810,"[27, 0]",-1
Q206-0,our,229837,229840,"[27, 0]",-1
Q206-0,you,229950,229953,[1],1
Q206-0,we,230090,230092,"[27, 0]",-1
Q206-0,we,230175,230177,"[27, 0]",-1
Q206-0,He,230237,230239,[26],26
Q207-0,Captain Benwick,233138,233153,[2],2
Q207-0,he,233183,233185,[2],2
Q207-0,he,233231,233233,[2],2
Q207-0,We,233248,233250,"[6, 16]",-1
Q207-0,him,233257,233260,[2],2
Q207-0,us,233279,233281,"[6, 16]",-1
Q207-0,Charles,233301,233308,[6],6
Q207-0,him,233327,233330,[2],2
Q207-0,he,233350,233352,[2],2
Q207-0,he,233456,233458,[2],2
Q207-0,he,233496,233498,[2],2
Q207-0,he,233515,233517,[2],2
Q207-0,he,233554,233556,[2],2
Q207-0,he,233579,233581,[2],2
Q207-0,he,233638,233640,[2],2
Q207-0,he,233674,233676,[2],2
Q207-0,we,233747,233749,"[6, 16]",-1
Q207-0,Captain Benwick,233815,233830,[2],2
Q208-0,Mary,233871,233875,[16],16
Q208-0,you,233877,233880,[16],16
Q208-0,your,233927,233931,[1],1
Q208-1,He,233960,233962,[2],2
Q208-1,he,233979,233981,[2],2
Q208-1,us,233992,233994,[6],6
Q208-1,he,233996,233998,[2],2
Q208-1,you,234011,234014,[1],1
Q208-1,he,234025,234027,[2],2
Q208-1,he,234083,234085,[2],2
Q208-1,Lady Russell,234102,234114,[12],12
Q208-1,his,234138,234141,[2],2
Q208-1,him,234155,234158,[2],2
Q208-1,he,234164,234166,[2],2
Q208-1,Mary,234227,234231,[16],16
Q209-0,he,234661,234663,[2],2
Q209-0,you,234673,234676,[1],1
Q210-0,Charles,234746,234753,[6],6
Q210-0,him,234769,234772,[2],2
Q210-0,Anne,234781,234785,[1],1
Q210-0,Anne,234830,234834,[1],1
Q210-0,he,234836,234838,[2],2
Q210-0,you,234854,234857,[1],1
Q211-1,he,234912,234914,[2],2
Q211-1,he,234987,234989,[2],2
Q211-1,you,234998,235001,[1],1
Q211-1,His,235016,235019,[2],2
Q211-1,he,235052,235054,[2],2
Q211-1,your,235071,235075,[1],1
Q211-1,he,235096,235098,[2],2
Q211-1,you,235116,235119,[1],1
Q211-1,he,235132,235134,[2],2
Q211-1,he,235189,235191,[2],2
Q211-1,him,235281,235284,[2],2
Q211-1,Henrietta,235293,235302,[9],9
Q211-1,Miss Elliot,235327,235338,[1],1
Q211-1,Mary,235381,235385,[16],16
Q211-1,Miss Elliot's,235515,235528,[1],1
Q212-1,his,235601,235604,[2],2
Q212-1,he,235616,235618,[2],2
Q212-1,Miss Harville,235625,235638,[24],24
Q212-1,Lady Russell,235710,235722,[12],12
Q213-0,Captain Benwick,235773,235788,[2],2
Q214-0,ma'am,235899,235904,[12],12
Q214-1,he,235930,235932,[2],2
Q214-1,us,235969,235971,"[6, 16]",-1
Q214-1,he,236034,236036,[2],2
Q214-1,his,236047,236050,[2],2
Q214-1,himself,236083,236090,[2],2
Q214-1,him,236122,236125,[2],2
Q214-1,him,236164,236167,[2],2
Q214-1,he,236224,236226,[2],2
Q214-1,he,236308,236310,[2],2
Q214-1,his,236329,236332,[2],2
Q214-1,his,236376,236379,[2],2
Q214-1,him,236406,236409,[2],2
Q214-1,you,236441,236444,[12],12
Q214-1,Lady Russell,236453,236465,[12],12
Q215-0,Anne,236490,236494,[1],1
Q216-0,Anne,236578,236582,[1],1
Q216-1,he,236620,236622,[2],2
Q216-1,him,236673,236676,[2],2
Q217-0,your,236720,236724,"[16, 1]",-1
Q217-0,Captain Benwick,236780,236795,[2],2
Q218-0,You,236800,236803,[12],12
Q218-0,him,236845,236848,[2],2
Q218-0,you,236859,236862,[12],12
Q218-0,ma'am,236864,236869,[12],12
Q218-0,He ,236871,236874,[2],2
Q218-0,He,236924,236926,[2],2
Q218-0,He,237022,237024,[2],2
Q218-0,you,237073,237076,[12],12
Q218-0,him,237091,237094,[2],2
Q219-0,we,237105,237107,"[1, 16]",-1
Q219-0,Mary,237116,237120,[16],16
Q219-1, Lady Russell,237143,237156,[12],12
Q219-1,she,237182,237185,[12],12
Q219-1,his,237216,237219,[2],2
Q219-1,she,237231,237234,[12],12
Q219-1,his,237272,237275,[2],2
Q220-0,Anne,237296,237300,[1],1
Q220-1,Lady Russell,237329,237341,[12],12
Q220-1,him,237353,237356,[2],2
Q220-1,He,237358,237360,[2],2
Q220-1,Lady Russell's,237369,237383,[12],12
Q220-1,him,237396,237399,[2],2
Q220-1,he,237412,237414,[2],2
Q221-0,he,237452,237454,[2],2
Q221-1,He,237492,237494,[2],2
Q221-1,his,237516,237519,[2],2
Q221-1,him,237563,237566,[2],2
Q221-1,Lady Russell,237642,237654,[12],12
Q222-1,he,238006,238008,[2],2
Q222-1,he,238048,238050,[2],2
Q222-1,Mary,238057,238061,[16],16
Q222-1,you,238063,238066,[16],16
Q222-1,him,238136,238139,[2],2
Q223-0,You,238155,238158,[12],12
Q223-0,him,238173,238176,[2],2
Q228-0,Mary,255586,255590,[16],16
Q228-1,her,255674,255677,[16],16
Q228-1,she,255678,255681,[16],16
Q229-0,she,255801,255804,[16],16
Q230-0,her,255907,255910,[16],16
Q230-0,her,255967,255970,[16],16
Q232-0,you ,261376,261380,[20],20
Q232-0,She,261397,261400,[1],1
Q232-0,you,261433,261436,[20],20
Q233-0,My dear madam,261490,261503,[20],20
Q233-0,you,261532,261535,[20],20
Q233-0,You,261564,261567,[20],20
Q233-0,You,261603,261606,[20],20
Q233-0,us,261630,261632,"[8, 26]",-1
Q233-0,You,261639,261642,[20],20
Q233-0,Mrs Wallis,261675,261685,[23],23
Q233-0,Mrs Wallis,261701,261711,[23],23
Q237-0,you,262565,262568,[1],1
Q237-0,you,262606,262609,[1],1
Q237-0,you,262615,262618,[1],1
Q237-0,Mrs Clay,262734,262742,[20],20
Q237-0,you,262787,262790,[1],1
Q237-0,her,262816,262819,[20],20
Q237-0,You,262822,262825,[1],1
Q237-0,her,262854,262857,[20],20
Q238-0,Elizabeth,265797,265806,[8],8
Q239-0,Elizabeth,265882,265891,[8],8
Q241-0,Mr Elliot,271283,271292,[30],30
Q242-0,You,271418,271421,[1],1
Q242-1,My cousin Anne,271755,271769,[1],1
Q242-1,her,271777,271780,[1],1
Q242-1,She,271788,271791,[1],1
Q242-1,She,271811,271814,[1],1
Q242-1,My dear cousin,271831,271845,[1],1
Q242-2,you,271871,271874,[1],1
Q242-2,you,271981,271984,[1],1
Q242-2,You,272140,272143,[1],1
Q242-2,your,272243,272247,[1],1
Q242-2,your family,272310,272321,"[1, 8, 26]",-1
Q243-1,we,272429,272431,"[1, 30]",-1
Q244-1,you,272699,272702,[30],30
Q244-1,we,272739,272741,"[1, 30]",-1
Q244-1,we,272811,272813,"[1, 30]",-1
Q245-0,dear cousin,272890,272901,[1],1
Q245-0,you,272903,272906,[1],1
Q245-0,your ,272921,272926,[1],1
Q245-0,your,272962,272966,[1],1
Q245-0,you,273013,273016,[1],1
Q245-0,Sir Walter Elliot,273035,273052,[26],26
Q245-0,his,273057,273060,[26],26
Q247-0,your,273255,273259,[1],1
Q247-1,you,273314,273317,[1],1
Q247-1,Sir Walter Elliot,273429,273446,[26],26
Q247-1,You,273449,273452,[1],1
Q247-1,our,273555,273558,"[1, 30]",-1
Q247-1,my dear cousin,273699,273713,[1],1
Q247-2,we,273815,273817,"[1, 30]",-1
Q247-2,We,273836,273838,"[1, 30]",-1
Q247-2,your,273872,273876,[1],1
Q247-2,father's,273877,273885,[26],26
Q247-2,his,273901,273904,[26],26
Q247-2,his,273953,273956,[26],26
Q247-2,him,273993,273996,[26],26
Q248-1,you,280993,280996,[1],1
Q248-1,you,281344,281347,[1],1
Q248-1,you,281825,281828,[1],1
Q248-1,you,282191,282194,[1],1
Q249-0,us,282826,282828,"[1, 22]",-1
Q250-1,you,283013,283016,[1],1
Q251-0,Mrs Wallis,284101,284111,[23],23
Q251-0,she ,284161,284165,[23],23
Q252-1,Miss Anne Elliot,285181,285197,[1],1
Q252-1,Mrs Smith,285239,285248,[22],22
Q252-1,Mrs Smith,285259,285268,[22],22
Q252-1,her,285282,285285,[22],22
Q252-1,her,285383,285386,[22],22
Q252-1,she,285405,285408,[22],22
Q252-1,Miss Anne Elliot,285443,285459,[1],1
Q252-1,you,285461,285464,[1],1
Q252-1,you,285616,285619,[1],1
Q252-1,you,285633,285636,[1],1
Q252-1,this old lady,285649,285662,[22],22
Q252-1,she,285680,285683,[22],22
Q252-1,her,285699,285702,[22],22
Q252-1,she,285728,285731,[22],22
Q252-1,her,285770,285773,[22],22
Q253-0,sir,285794,285797,[26],26
Q253-0,she,285799,285802,[22],22
Q253-0,her,285943,285946,[22],22
Q253-0,She,285960,285963,[22],22
Q253-0,we,286039,286041,"[22, 1]",-1
Q254-0,Lady Russell,286072,286084,[12],12
Q255-0,She,286133,286136,[12],12
Q255-1,she,286199,286202,[12],12
Q255-1,Mrs Smith,286265,286274,[22],22
Q256-1,Sir Henry Russell's widow,286414,286439,[12],12
Q256-1,her,286479,286482,[12],12
Q256-1,Miss Elliot,286565,286576,[1],1
Q256-1,Mrs Smith,286587,286596,[22],22
Q256-1,A poor widow,286628,286640,[22],22
Q256-1,Smith,286699,286704,[22],22
Q256-1,Mrs Smith,286719,286728,[22],22
Q256-1,Miss Anne Elliot,286799,286815,[1],1
Q256-1,her,286840,286843,[1],1
Q256-1,her,286847,286850,[1],1
Q256-1,Mrs Smith,286918,286927,[22],22
Q257-0,you,289527,289530,[1],1
Q257-1,Mr Elliot,289666,289675,[30],30
Q257-1,his,289703,289706,[30],30
Q257-1,you,289720,289723,[1],1
Q257-1,you,289732,289735,[1],1
Q257-1,him,289765,289768,[30],30
Q257-1,your,289814,289818,"[1, 30]",-1
Q258-0,Mr Elliot,289942,289951,[30],30
Q258-0,him,290024,290027,[30],30
Q258-1,we,290046,290048,[1],1
Q259-0,you,290157,290160,[1],1
Q259-0,Lady Elliot,290208,290219,[12],12
Q259-0,you,290245,290248,[1],1
Q259-0,her,290323,290326,[12],12
Q259-0,her,290357,290360,[12],12
Q259-0,your,290429,290433,[1],1
Q259-0,you,290515,290518,[1],1
Q259-0,she,290527,290530,[12],12
Q259-0,Anne,290676,290680,[1],1
Q260-1,The Crofts,294979,294989,"[27, 0]",-1
Q260-1,The Crofts,295012,295022,"[27, 0]",-1
Q260-1,they,295053,295057,"[27, 0]",-1
Q261-0,Admiral Croft,295213,295226,[0],0
Q262-0,Mary,301408,301412,[16],16
Q262-1,Crofts,301492,301498,"[27, 0]",-1
Q263-0,They,301511,301515,"[27, 0]",-1
Q263-0,the Admiral,301524,301535,[0],0
Q263-0,He,301548,301550,[0],0
Q265-0,they,301648,301652,"[27, 0]",-1
Q266-0,Admiral Croft,301745,301758,[0],0
Q266-0,his,301782,301785,[0],0
Q266-0,he,301798,301800,[0],0
Q267-1,Admiral Croft,301905,301918,[0],0
Q267-1,Elizabeth,301979,301988,[8],8
Q267-1,we,301994,301996,"[1, 8, 26]",-1
Q267-1,him,302016,302019,[0],0
Q268-0,we,302086,302088,"[26, 1, 8]",-1
Q268-0,Lady Dalrymple,302098,302112,[11],11
Q268-0,we ,302123,302126,"[1, 8, 26]",-1
Q268-0,her,302168,302171,[11],11
Q268-0,she,302190,302193,[11],11
Q268-0,we,302217,302219,"[26, 1, 8]",-1
Q268-0,she,302276,302279,[11],11
Q268-0,We,302331,302333,"[1, 8, 26]",-1
Q268-0,the Crofts,302351,302361,"[27, 0]",-1
Q268-0,their,302370,302375,"[27, 0]",-1
Q268-0,The Crofts,302472,302482,"[27, 0]",-1
Q269-0,you,307981,307984,[0],0
Q270-0,you,308789,308792,[0],0
Q270-0,you,308801,308804,[0],0
Q270-0,your,308834,308838,[0],0
Q270-0,our ,308862,308866,"[0, 27]",-1
Q271-0,we,308968,308970,[0],0
Q271-0,you,309032,309035,[1],1
Q271-0,we,309039,309041,[0],0
Q272-0,you,309241,309244,[0],0
Q272-0,you,309254,309257,[0],0
Q272-0,sir,309284,309287,[0],0
Q273-0,we,309395,309397,[0],0
Q273-0,my wife,309490,309497,[27],27
Q273-0,She,309536,309539,[27],27
Q273-0,her,309564,309567,[27],27
Q273-0,you,309615,309618,[1],1
Q273-0,you,309643,309646,[1],1
Q273-0,you,309889,309892,[1],1
Q273-0,us,309992,309994,[0],0
Q273-0,you,310018,310021,[1],1
Q273-0,you,310032,310035,[1],1
Q273-0,my wife,310040,310047,[27],27
Q273-0,you,310133,310136,[1],1
Q273-0,Miss Elliot,310148,310159,[1],1
Q273-0,us,310171,310173,"[27, 0]",-1
Q273-0,We,310186,310188,"[27, 0]",-1
Q273-0,we,310317,310319,"[27, 0]",-1
Q273-0,our,310392,310395,"[0, 27]",-1
Q273-0,we,310426,310428,"[27, 0]",-1
Q273-0,we,310457,310459,"[27, 0]",-1
Q273-0,We,310505,310507,"[27, 0]",-1
Q273-0,you,310560,310563,[1],1
Q273-0,us,310577,310579,"[27, 0]",-1
Q273-0,we,310597,310599,"[27, 0]",-1
Q274-0,you,311157,311160,[1],1
Q274-0,you,311201,311204,[1],1
Q274-0,you,311225,311228,[1],1
Q274-0,the young lady,311254,311268,[15],15
Q274-0,That young lady,311296,311311,[15],15
Q274-0,you,311313,311316,[1],1
Q274-0,we,311328,311330,"[27, 0]",-1
Q274-0,Miss Musgrove,311368,311381,[15],15
Q274-0,Her,311421,311424,[15],15
Q274-0,her,311458,311461,[15],15
Q275-0,Miss Louisa Musgrove,311618,311638,[15],15
Q275-0,Miss Louisa,311813,311824,[15],15
Q275-0,we,311826,311828,"[27, 0]",-1
Q275-0,you,311842,311845,[1],1
Q275-0,Frederick,311865,311874,[4],4
Q275-0,He,311877,311879,[4],4
Q275-0,her,311893,311896,[15],15
Q275-0,they,311941,311945,"[15, 4]",-1
Q275-0,they,312039,312043,"[15, 4]",-1
Q275-0,her,312059,312062,[15],15
Q275-0,their,312129,312134,"[15, 4]",-1
Q275-0,he,312181,312183,[4],4
Q275-0,he,312215,312217,[4],4
Q275-0,we,312248,312250,"[27, 0]",-1
Q275-0,he,312275,312277,[4],4
Q275-0,he,312315,312317,[4],4
Q275-0,We,312340,312342,"[27, 0]",-1
Q275-0,him,312364,312367,[4],4
Q275-0,Sophy,312390,312395,[27],27
Q275-0,this young lady,312483,312498,[15],15
Q275-0, the same Miss Musgrove,312499,312522,[15],15
Q275-0,Frederick,312550,312559,[4],4
Q275-0,James Benwick,312573,312586,[2],2
Q275-0,You,312589,312592,[1],1
Q275-0,James Benwick,312598,312611,[2],2
Q276-0,Captain Benwick,312657,312672,[2],2
Q277-0,she,312683,312686,[15],15
Q277-0,him,312699,312702,[2],2
Q277-0,they,312722,312726,"[15, 2]",-1
Q277-0,they,312771,312775,"[15, 2]",-1
Q278-0,Captain Benwick,312806,312821,[2],2
Q278-1,he,312884,312886,[2],2
Q279-0,James Benwick,312973,312986,[2],2
Q279-0,He,312988,312990,[2],2
Q279-0,he,313086,313088,[2],2
Q279-0,you,313172,313175,[1],1
Q279-0,you,313232,313235,[1],1
Q279-0,him,313303,313306,[2],2
Q280-0,you,313326,313329,[0],0
Q280-0,sir,313350,313353,[0],0
Q280-0,Captain Benwick,313396,313411,[2],2
Q281-0,James Benwick,313564,313577,[2],2
Q281-0,Sophy,313655,313660,[27],27
Q281-0,Frederick,313688,313697,[4],4
Q281-0,his,313720,313723,[2],2
Q281-0,Frederick,313750,313759,[4],4
Q282-0,We,314227,314229,"[27, 0]",-1
Q282-0,Frederick,314243,314252,[4],4
Q282-0,himself,314253,314260,[4],4
Q282-0,sister,314267,314273,[27],27
Q282-0,him,314292,314295,[4],4
Q282-0,he,314316,314318,[4],4
Q282-0,us,314325,314327,"[27, 0]",-1
Q282-0,he,314339,314341,[4],4
Q283-0,Admiral,314547,314554,[0],0
Q283-0,Captain Wentworth,314596,314613,[4],4
Q283-0,you,314631,314634,[0],0
Q283-0,Mrs Croft,314639,314648,[27],27
Q283-0,him,314736,314739,[4],4
Q283-0,Louisa Musgrove,314744,314759,[15],15
Q283-0,his,314862,314865,[4],4
Q285-0,Frederick,315052,315061,[4],4
Q285-0,he,315098,315100,[4],4
Q285-0,him,315201,315204,[4],4
Q286-0,Captain Wentworth,315273,315290,[4],4
Q286-0,he,315331,315333,[4],4
Q286-0,him,315510,315513,[4],4
Q286-0,Captain Benwick,315518,315533,[2],2
Q287-0,you,315630,315633,[1],1
Q287-0,He,315695,315697,[4],4
Q287-0,Benwick,315731,315738,[2],2
Q287-0,you,315835,315838,[1],1
Q287-0,his,315861,315864,[4],4
Q287-0,he,315886,315888,[4],4
Q287-0,Miss,315914,315918,[15],15
Q287-0,her,315927,315930,[15],15
Q287-0,himself,315942,315949,[4],4
Q287-0,He ,315951,315954,[4],4
Q287-0,they,315976,315980,"[15, 2]",-1
Q288-0,Frederick,316328,316337,[4],4
Q288-1,he,316363,316365,[4],4
Q288-1,we,316421,316423,"[27, 0]",-1
Q288-1,him,316433,316436,[4],4
Q288-1,Sophy,316447,316452,[27],27
Q288-1,him,316473,316476,[4],4
Q288-1,the young parson,316650,316666,[5],5
Q288-1,you,316676,316679,[1],1
Q288-1,Miss Elliot,316687,316698,[1],1
Q288-1,we,316700,316702,"[27, 0]",-1
Q288-1,him,316725,316728,[4],4
Q289-0,you,322481,322484,[4],4
Q292-0,you,322784,322787,[1],1
Q292-1,you,322832,322835,[1],1
Q292-1,you,322861,322864,[1],1
Q292-1,you,322943,322946,[1],1
Q293-0,Mr Elliot,323122,323131,[30],30
Q293-0,He,323134,323136,[30],30
Q295-0,You,327570,327573,[1],1
Q296-1,you,329673,329676,[1],1
Q296-1,your ,329693,329698,[1],1
Q297-0,your,329860,329864,[1],1
Q297-0,you,329917,329920,[1],1
Q297-0,you,330006,330009,[1],1
Q298-0,you,330630,330633,[4],4
Q299-0,you,331785,331788,[1],1
Q299-0,you,331825,331828,[1],1
Q299-0,you,331903,331906,[1],1
Q301-0,you,332277,332280,[1],1
Q301-0,Benwick,332322,332329,[2],2
Q301-0,you,332380,332383,[1],1
