qID,menText,start_byte,end_byte,matches,pdncID
Q448-0,Mademoiselle Reisz,235738,235756,[7],7
Q448-0,you,235791,235794,[3],3
Q449-0,you,235808,235811,[15],15
Q453-1,you,236662,236665,[15],15
Q453-1,you,236693,236696,[15],15
Q453-1,you,236727,236730,[15],15
Q454-0,you,236796,236799,[3],3
Q456-0,Mr. Pontellier,238403,238417,[5],5
Q456-0,Mademoiselle Reisz,238443,238461,[7],7
Q456-0,him,238573,238576,[5],5
Q456-0,Mademoiselle Reisz,238779,238797,[7],7
Q456-0,She,238799,238802,[7],7
Q456-0,she,238841,238844,[7],7
Q457-0,you,238858,238861,[15],15
Q457-0,you,238876,238879,[15],15
Q457-0,you,238909,238912,[15],15
Q458-0,you,239025,239028,[3],3
Q460-0,you,239211,239214,[3],3
Q460-0,Mademoiselle Reisz,239237,239255,[7],7
Q461-0,she,239296,239299,[7],7
Q461-0,she,239321,239324,[7],7
Q462-0,you,239426,239429,[15],15
Q462-0,her,239439,239442,[7],7
Q463-0,you,239466,239469,[3],3
Q463-0,she,239476,239479,[7],7
Q464-0,you,239626,239629,[3],3
Q465-0,you,240045,240048,[3],3
Q465-0,your,240052,240056,[3],3
Q466-0,you,240089,240092,[15],15
Q468-0,You,240268,240271,[15],15
Q468-0,Robert,240300,240306,[15],15
Q468-0,You,240308,240311,[15],15
Q468-0,you,240368,240371,[15],15
Q468-0,you,240404,240407,[15],15
Q469-0,you,240783,240786,[3],3
Q469-0,you,240810,240813,[3],3
Q470-0,you,240953,240956,[15],15
Q470-0,the old Robert,240974,240988,[15],15
Q471-0,Alc e Arobin,241433,241445,[1],1
Q471-0,his,241464,241467,[1],1
Q472-0,his,241519,241522,[1],1
Q472-1,he,241558,241560,[1],1
Q473-0,you,241730,241733,[3],3
Q473-0,him,241756,241759,[1],1
Q473-0,you,241763,241766,[3],3
Q475-0,you,241959,241962,[3],3
Q475-0,his,241969,241972,[1],1
Q475-0,he,241996,241998,[1],1
Q475-0,Mr. Pontellier,242011,242025,[5],5
Q475-0,You,242029,242032,[3],3
Q475-0,you,242044,242047,[3],3
Q475-0,him,242053,242056,[1],1
Q476-0,He,242061,242063,[1],1
Q476-0,Mr. Pontellier,242082,242096,[5],5
Q476-0,he,242100,242102,[1],1
Q476-0,him,242137,242140,[1],1
Q476-0,him,242181,242184,[1],1
Q476-0,you,242224,242227,[15],15
Q476-0,you,242243,242246,[15],15
Q478-0,you,242659,242662,[3],3
Q480-0,Mrs. Pontellier,243014,243029,[3],3
Q480-0,you,243031,243034,[3],3
Q480-2,you,244243,244246,[3],3
Q481-0,You,244282,244285,[15],15
Q481-0,You,244301,244304,[15],15
Q483-0,You,244655,244658,[15],15
Q483-0,your,244673,244677,[15],15
Q485-0,you,244801,244804,[15],15
Q489-0,you,245182,245185,[15],15
Q489-0,You,245197,245200,[15],15
Q491-0,you,245329,245332,[15],15
Q491-0,you,245421,245424,[15],15
Q491-0,you,245463,245466,[15],15
Q495-0,you,245939,245942,[1],1
Q495-0,Arobin,245947,245953,[1],1
Q496-0,Lebrun,246002,246008,[15],15
Q496-0,you,246040,246043,[15],15
Q496-0,you,246074,246077,[15],15
Q498-0,you,246142,246145,[15],15
Q499-0,you,246362,246365,[1],1
Q501-0,You,246495,246498,[1],1
Q501-0,Robert,246524,246530,[15],15
Q502-0,Robert,246573,246579,[15],15
Q502-0,he,246585,246587,[15],15
Q503-1,Mr. Pontellier,246745,246759,[5],5
Q503-1,you,246765,246768,[3],3
Q504-0,Lebrun,246840,246846,[15],15
Q504-1,you,246898,246901,[3],3
Q504-1,him,246911,246914,[15],15
Q505-0,him,246926,246929,[15],15
Q505-1,you,247012,247015,[1],1
Q507-0,Mrs. Merriman,247119,247132,[14],14
Q507-1,you,247151,247154,[1],1
Q507-1,her,247159,247162,[14],14
Q507-1,her,247169,247172,[14],14
Q507-1,her,247260,247263,[14],14
Q507-1,her,247288,247291,[14],14
Q508-1,you,247377,247380,[3],3
Q512-0,you,247764,247767,[3],3
Q512-1,you,247821,247824,[3],3
Q513-0,You,247964,247967,[1],1
Q514-0,You,248062,248065,[3],3
Q514-0,you,248103,248106,[3],3
Q515-0,you,248173,248176,[1],1
Q517-0,you,248390,248393,[3],3
Q518-0,you,254844,254847,[15],15
Q519-0,you,255011,255014,[3],3
Q522-0,you,255201,255204,[15],15
Q522-0,you,255218,255221,[15],15
Q523-0,you,255579,255582,[15],15
Q523-0,Robert,255602,255608,[15],15
Q524-0,you,255679,255682,[3],3
Q524-0,Mrs. Pontellier,255696,255711,[3],3
Q524-0,you,255720,255723,[3],3
Q524-1,you,255825,255828,[3],3
Q524-1,you,255899,255902,[3],3
Q524-1,you,255917,255920,[3],3
Q525-0,You,255982,255985,[15],15
Q525-1,You,256033,256036,[15],15
Q525-1,you,256137,256140,[15],15
Q525-1,your,256197,256201,[15],15
Q525-1,you,256251,256254,[15],15
Q525-1,you,256356,256359,[15],15
Q525-1,you,256386,256389,[15],15
Q526-0,you,256416,256419,[3],3
Q526-0,you,256487,256490,[3],3
Q526-0,you,256565,256568,[3],3
Q527-0,your,256693,256697,[15],15
Q527-0,Robert,256706,256712,[15],15
Q527-0,You,256737,256740,[15],15
Q529-1,you,256996,256999,[15],15
Q529-2,you,257484,257487,[15],15
Q529-2,your,257535,257539,[15],15
Q529-2,your,257627,257631,[15],15
Q529-2,you,257673,257676,[15],15
Q531-0,you,257767,257770,[15],15
Q533-0,Robert,258938,258944,[15],15
Q533-1,you,258962,258965,[15],15
Q535-0,you,259453,259456,[3],3
Q535-1,you,259478,259481,[3],3
Q536-0,you,259610,259613,[15],15
Q537-0,you,259701,259704,[3],3
Q537-0,you,259720,259723,[3],3
Q537-0,L once Pontellier,259729,259746,[5],5
Q537-0,you,259778,259781,[3],3
Q537-0,you,259785,259788,[3],3
Q537-0,his,259804,259807,[5],5
Q537-0,you,259846,259849,[3],3
Q537-0,you,259885,259888,[3],3
Q538-0,you,260071,260074,[3],3
Q538-0,you,260105,260108,[3],3
Q540-0,you,260188,260191,[3],3
Q540-0,your,260268,260272,[3],3
Q541-0,Your,260303,260307,[15],15
Q542-0,you,260370,260373,[3],3
Q543-0,you,260389,260392,[15],15
Q543-0,L once Pontellier,260424,260441,[5],5
Q547-0,you,260697,260700,[15],15
Q547-0,you,260710,260713,[15],15
Q548-0,you,260834,260837,[3],3
Q549-0,You,261029,261032,[15],15
Q549-0,your,261077,261081,[15],15
Q549-0,you,261122,261125,[15],15
Q549-0,Mr. Pontellier,261135,261149,[5],5
Q549-0,Mr. Pontellier,261189,261203,[5],5
Q549-0,he,261273,261275,[5],5
Q550-0,you,261411,261414,[3],3
Q552-0,you,261777,261780,[3],3
Q554-0,my sweet Robert,262023,262038,[15],15
Q555-0,you,262177,262180,[15],15
Q555-1,you,262204,262207,[15],15
Q555-1,you,262220,262223,[15],15
Q555-1,you,262232,262235,[15],15
Q555-1,you,262299,262302,[15],15
Q555-1,your,262332,262336,[15],15
Q555-1,you,262386,262389,[15],15
Q555-1,my Robert,262425,262434,[15],15
Q555-1,We,262436,262438,[15],15
Q555-1,my friend,262536,262545,[0],0
Q555-1,you,262551,262554,[15],15
Q555-1,you,262593,262596,[15],15
Q555-1,Robert,262615,262621,[15],15
Q556-0,Edna,262650,262654,[3],3
Q556-1,you,262695,262698,[3],3
Q557-0,you,262783,262786,[15],15
Q558-1,Mandelet,264430,264438,[2],2
Q558-1,he,264440,264442,[2],2
Q558-1,He,264476,264478,[2],2
Q558-1,he,264484,264486,[2],2
Q558-1,Jos phine,264564,264573,[4],4
Q559-1,Mandelet,265128,265136,[2],2
Q561-0,Edna,267021,267025,[3],3
Q562-0,You,267841,267844,[3],3
Q562-0,Mrs. Pontellier,267872,267887,[3],3
Q562-1,you,267922,267925,[3],3
Q562-1,Ad le,267927,267932,[0],0
Q562-1,she,267990,267993,[0],0
Q562-1,her,268014,268017,[0],0
Q562-1,unimpressionable women,268019,268041,[0],0
Q562-1,You,268076,268079,[3],3
Q564-0,L once,268272,268278,[5],5
Q566-0,you,268334,268337,[3],3
Q570-0,my dear child,269272,269285,[3],3
Q570-1,you,269335,269338,[3],3
Q570-1,your,269394,269398,[3],3
Q570-1,you,269440,269443,[3],3
Q570-1,you,269494,269497,[3],3
Q570-1,you,269537,269540,[3],3
Q570-1,my dear,269580,269587,[3],3
Q571-0,your,269711,269715,[2],2
Q571-0,you,269889,269892,[2],2
Q571-0,Doctor,270068,270074,[2],2
Q572-0,you,270138,270141,[3],3
Q572-0,you,270145,270148,[3],3
Q572-0,you,270200,270203,[3],3
Q572-0,you,270285,270288,[3],3
Q572-0,my child,270336,270344,[3],3
Q573-1,you,273965,273968,[18],18
Q574-0,you,274287,274290,[3],3
Q574-0,you,274306,274309,[3],3
Q576-0,you,274390,274393,[3],3
Q576-1,you,274481,274484,[3],3
Q577-0,you,275067,275070,[18],18
Q578-1,You,275237,275240,[3],3
Q578-1,Mariequita,275290,275300,[9],9
Q578-1,you,275311,275314,[3],3
Q579-0,you,275325,275328,[9],9
Q579-1,you,275351,275354,[9],9
Q580-0,you,275671,275674,[9],9
Q581-0,you,275923,275926,[18],18
Q581-1,you,276022,276025,[18],18
Q582-1,She,276187,276190,[3],3
Q583-0,Arobin,276565,276571,[1],1
Q583-0,L once Pontellier,276663,276680,[5],5
