qID,menText,start_byte,end_byte,matches,pdncID
Q807-0,he,228805,228807,[24],24
Q808-1,you,228991,228994,[10],10
Q809-1,you,229441,229444,[22],22
Q809-1,Kemp,229511,229515,[10],10
Q810-1,him,229575,229578,[24],24
Q810-1,him,229594,229597,[24],24
Q812-1,his,229775,229778,[24],24
Q812-1,his,229805,229808,[24],24
Q812-1,he,229853,229855,[24],24
Q812-1,You,229882,229885,[4],4
Q812-1,He,230007,230009,[24],24
Q812-1,he,230053,230055,[24],24
Q813-1,him,230153,230156,[24],24
Q816-1,he,230298,230300,[24],24
Q817-0,he,230439,230441,[24],24
Q818-0,The man,230462,230469,[24],24
Q818-0,you,230495,230498,[4],4
Q818-1,he,230526,230528,[24],24
Q818-1,he,230573,230575,[24],24
Q818-1,you,230646,230649,[4],4
Q818-1,He,230683,230685,[24],24
Q818-1,his,230711,230714,[24],24
Q818-1,His,230721,230724,[24],24
Q818-1,his,230739,230742,[24],24
Q819-1,his,241193,241196,[24],24
Q819-1,he,241208,241210,[24],24
Q821-1,him,242193,242196,[24],24
Q821-2,He,242228,242230,[24],24
Q821-4,Mr. Griffin,242391,242402,[24],24
Q821-4,your,242416,242420,[24],24
Q821-4,Griffin,242435,242442,[24],24
Q822-0,He,242536,242538,[24],24
Q822-0,him,242580,242583,[24],24
Q822-0,he,242589,242591,[24],24
Q823-0,He,242738,242740,[24],24
Q826-0,Your servant,243259,243271,[23],23
Q826-0,Kemp,243290,243294,[10],10
Q828-0,yours,243365,243370,[10],10
Q828-0,her,243387,243390,[23],23
Q828-0,He,243392,243394,[24],24
Q829-0,her,243619,243622,[23],23
Q829-0,her,243636,243639,[23],23
Q829-0,She,243650,243653,[23],23
Q829-0,He,243688,243690,[24],24
Q833-0,you,244007,244010,[10],10
Q834-1,a maid servant,244097,244111,[23],23
Q834-1,him,244116,244119,[24],24
Q835-0,He,244157,244159,[24],24
Q836-0,he,244192,244194,[24],24
Q843-0,him,245122,245125,[24],24
Q843-1,He,245183,245185,[24],24
Q843-1,he,245219,245221,[24],24
Q843-1,He,245286,245288,[24],24
Q843-1,his,245296,245299,[24],24
Q844-1,him,245539,245542,[24],24
Q845-0,You,245625,245628,[10],10
Q847-1,you,245784,245787,[10],10
Q848-0,You,246140,246143,[4],4
Q853-0,you,246947,246950,[4],4
Q856-0,you,247534,247537,[4],4
Q858-2,your,247813,247817,[4],4
Q858-2,you,247826,247829,[4],4
Q858-2,You,247846,247849,[4],4
Q859-0,He,247885,247887,[10],10
Q860-1,you,247985,247988,[4],4
Q862-1,You,248444,248447,[4],4
Q862-1,you,248485,248488,[4],4
Q863-0,he,248519,248521,[10],10
Q863-0,you,248538,248541,[24],24
Q864-0,you,248600,248603,[4],4
Q865-0,he,248835,248837,[4],4
Q866-1,Adye,249049,249053,[4],4
Q868-0,You,249192,249195,[4],4
Q868-0,you,249225,249228,[4],4
Q869-0,The Invisible Man,252786,252803,[24],24
Q869-1,He,252818,252820,[24],24
Q869-1,He,252858,252860,[24],24
Q869-1,Adye,252870,252874,[4],4
Q869-1,him,252881,252884,[4],4
Q869-1,him,252908,252911,[4],4
Q869-1,He,252925,252927,[4],4
Q869-2,Adye,252981,252985,[4],4
Q871-0,He,253097,253099,[24],24
Q871-0,He,253129,253131,[24],24
Q874-1,that man Kemp,254313,254326,[10],10
Q875-0,you,254339,254342,[24],24
Q876-0,he,255275,255277,[24],24
Q877-0,him,255331,255334,[24],24
Q877-0,He,255336,255338,[24],24
Q877-0,he,255380,255382,[24],24
Q877-0,Doctor Kemp sir,255403,255418,[10],10
Q878-0,Doctor Kemp,255431,255442,[10],10
Q880-0,Doctor Kemp,255839,255850,[10],10
Q883-1,that Invisible Man brute,258260,258284,[24],24
Q884-0,the Invisible Man,258648,258665,[24],24
Q885-0,You,259030,259033,[10],10
Q885-1,he,259106,259108,[24],24
Q885-1,you,259117,259120,[10],10
Q885-1,you,259126,259129,[10],10
Q886-0,The Invisible Man,261944,261961,[24],24
Q887-0,He,263279,263281,[24],24
Q888-0,him,264136,264139,[24],24
Q888-1,He,264175,264177,[24],24
Q888-1,his,264191,264194,[24],24
Q890-1,He,265108,265110,[24],24
Q891-0,you,265390,265393,[10],10
Q891-0,en,265406,265408,[24],24
Q891-1,he,265464,265466,[24],24
Q892-0,He,265482,265484,[24],24
Q892-1,him,265563,265566,[24],24
Q894-0,He,266170,266172,[24],24
Q894-1,his,266224,266227,[24],24
Q894-1,His,266235,266238,[24],24
Q896-1,his,266696,266699,[24],24
Q897-0,his,267608,267611,[24],24
Q899-0,The Invisible Man,269462,269479,[24],24
Q899-0,Mr. Kemp,269557,269565,[10],10
Q900-0,he,271294,271296,[24],24
Q903-0,he,271545,271547,[24],24
