qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q145-0,"But I suppose she doesn t have a headache every day,","[34703, 34755]",Daisy Miller,['Winterbourne'],Anaphoric,she said,['she'],"[[34717, 34720]]",[['Mrs. Costello']],X,145,major,DaisyMiller,148,148,1,1,0,34703,34755
Q146-0,"She tells me she does,","[34819, 34841]",Winterbourne,['Daisy Miller'],Anaphoric,he answered,"['She', 'she']","[[34819, 34822], [34832, 34835]]","[['Mrs. Costello'], ['Mrs. Costello']]",X,146,major,DaisyMiller,149,149,1,1,8,34819,34841
Q147-0,She doesn t want to know me!,"[35039, 35067]",Daisy Miller,['Winterbourne'],Anaphoric,she said,['She'],"[[35039, 35042]]",[['Mrs. Costello']],X,147,major,DaisyMiller,150,150,1,1,0,35039,35067
Q147-1,Why don t you say so? You needn t be afraid. I m not afraid!,"[35089, 35149]",Daisy Miller,['Winterbourne'],Anaphoric,she said,"['you', 'You']","[[35099, 35102], [35111, 35114]]","[['Winterbourne'], ['Winterbourne']]",X,147,major,DaisyMiller,150,150,1,1,0,35089,35149
Q148-0,"My dear young lady,","[35278, 35297]",Winterbourne,['Daisy Miller'],Anaphoric,he protested,['My dear young lady'],"[[35278, 35296]]",[['Daisy Miller']],X,148,major,DaisyMiller,151,151,1,1,8,35278,35297
Q148-1,she knows no one. It s her wretched health.,"[35314, 35357]",Winterbourne,['Daisy Miller'],Anaphoric,he protested,"['she', 'her']","[[35314, 35317], [35337, 35340]]","[['Mrs. Costello'], ['Mrs. Costello']]",X,148,major,DaisyMiller,151,151,1,1,8,35314,35357
Q149-0,"You needn t be afraid,","[35415, 35437]",Daisy Miller,['Winterbourne'],Anaphoric,she repeated,['You'],"[[35415, 35418]]",[['Winterbourne']],X,149,major,DaisyMiller,152,152,1,1,0,35415,35437
Q149-1,Why should she want to know me?,"[35454, 35485]",Daisy Miller,['Winterbourne'],Anaphoric,she repeated,['she'],"[[35465, 35468]]",[['Mrs. Costello']],X,149,major,DaisyMiller,152,152,1,1,0,35454,35485
Q150-0,Gracious! she IS exclusive!,"[35784, 35811]",Daisy Miller,['Winterbourne'],Anaphoric,she said,['she'],"[[35794, 35797]]",[['Mrs. Costello']],X,150,major,DaisyMiller,152,152,1,1,0,35784,35811
Q151-0,"Well, here s Mother! I guess she hasn t got Randolph to go to bed.","[36447, 36513]",Daisy Miller,['Winterbourne'],Anaphoric,the young lady resuming her walk gave an exclamation,"['Mother', 'she', 'Randolph']","[[36460, 36466], [36476, 36479], [36491, 36499]]","[['Mrs. Miller'], ['Mrs. Miller'], ['Randolph']]",X,151,major,DaisyMiller,152,152,1,1,0,36447,36513
Q152-0,Are you sure it is your mother? Can you distinguish her in this thick dusk?,"[36673, 36748]",Winterbourne,['Daisy Miller'],Explicit,Winterbourne asked,"['you', 'your mother', 'you', 'her']","[[36677, 36680], [36692, 36703], [36709, 36712], [36725, 36728]]","[['Daisy Miller'], ['Mrs. Miller'], ['Daisy Miller'], ['Mrs. Miller']]",X,152,major,DaisyMiller,153,153,1,1,8,36673,36748
Q153-0,Well!,"[36772, 36777]",Daisy Miller,['Winterbourne'],Explicit,cried Miss Daisy Miller,[],[],[],X,153,major,DaisyMiller,154,154,1,1,0,36772,36777
Q153-1,"I guess I know my own mother. And when she has got on my shawl, too! She is always wearing my things.","[36818, 36919]",Daisy Miller,['Winterbourne'],Explicit,cried Miss Daisy Miller,"['my own mother', 'she', 'She']","[[36833, 36846], [36857, 36860], [36887, 36890]]","[['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller']]",X,153,major,DaisyMiller,154,154,1,1,0,36818,36919
Q154-0,"I am afraid your mother doesn t see you,","[37033, 37073]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,"['your mother', 'you']","[[37045, 37056], [37069, 37072]]","[['Mrs. Miller'], ['Daisy Miller']]",X,154,major,DaisyMiller,156,156,1,1,8,37033,37073
Q155-0,"Or perhaps,","[37095, 37106]",Winterbourne,['Daisy Miller'],Anaphoric,he added,[],[],[],X,155,major,DaisyMiller,156,156,1,1,8,37095,37106
Q155-1,perhaps she feels guilty about your shawl.,"[37169, 37211]",Winterbourne,['Daisy Miller'],Anaphoric,he added,"['she', 'your']","[[37177, 37180], [37200, 37204]]","[['Mrs. Miller'], ['Daisy Miller']]",X,155,major,DaisyMiller,156,156,1,1,8,37169,37211
Q156-0,"Oh, it s a fearful old thing!","[37215, 37244]",Daisy Miller,['Winterbourne'],Anaphoric,the young girl replied,[],[],[],X,156,major,DaisyMiller,157,157,1,1,0,37215,37244
Q156-1,I told her she could wear it. She won t come here because she sees you.,"[37280, 37351]",Daisy Miller,['Winterbourne'],Anaphoric,the young girl replied,"['her', 'she', 'She', 'she', 'you']","[[37287, 37290], [37291, 37294], [37310, 37313], [37338, 37341], [37347, 37350]]","[['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Winterbourne']]",X,156,major,DaisyMiller,157,157,1,1,0,37280,37351
Q157-0,"Ah, then,","[37355, 37364]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,[],[],[],X,157,major,DaisyMiller,158,158,1,1,8,37355,37364
Q157-1,I had better leave you.,"[37386, 37409]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,['you'],"[[37405, 37408]]",[['Daisy Miller']],X,157,major,DaisyMiller,158,158,1,1,8,37386,37409
Q158-0,"Oh, no; come on!","[37413, 37429]",Daisy Miller,['Winterbourne'],Explicit,urged Miss Daisy Miller,[],[],[],X,158,major,DaisyMiller,159,159,1,1,0,37413,37429
Q159-0,I m afraid your mother doesn t approve of my walking with you.,"[37458, 37520]",Winterbourne,['Daisy Miller'],Implicit,,"['your mother', 'you']","[[37469, 37480], [37516, 37519]]","[['Mrs. Miller'], ['Daisy Miller']]",X,159,major,DaisyMiller,160,160,1,1,8,37458,37520
Q160-0,"It isn t for me; it s for you--that is, it s for HER. Well, I don t know who it s for! But mother doesn t like any of my gentlemen friends. She s right down timid. She always makes a fuss if I introduce a gentleman. But I DO introduce them--almost always. If I didn t introduce my gentlemen friends to Mother,","[37563, 37872]",Daisy Miller,['Winterbourne'],Anaphoric,the young girl added,"['you', 'HER', 'mother', 'She', 'She', 'Mother']","[[37589, 37592], [37612, 37615], [37654, 37660], [37703, 37706], [37727, 37730], [37865, 37871]]","[['Winterbourne'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller'], ['Mrs. Miller']]",X,160,major,DaisyMiller,161,161,1,1,0,37563,37872
Q160-1,I shouldn t think I was natural.,"[37931, 37963]",Daisy Miller,['Winterbourne'],Anaphoric,the young girl added,[],[],[],X,160,major,DaisyMiller,161,161,1,1,0,37931,37963
Q161-0,"To introduce me,","[37967, 37983]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,[],[],[],X,161,major,DaisyMiller,162,162,1,1,8,37967,37983
Q161-1,you must know my name.,"[38005, 38027]",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,['you'],"[[38005, 38008]]",[['Daisy Miller']],X,161,major,DaisyMiller,162,162,1,1,8,38005,38027
Q162-0,"Oh, dear, I can t say all that!","[38065, 38096]",Daisy Miller,['Winterbourne'],Anaphoric,said his companion,[],[],[],X,162,major,DaisyMiller,163,163,1,1,0,38065,38096
Q163-0,Mother!,"[38321, 38328]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,said the young girl,[],[],[],X,163,major,DaisyMiller,163,163,1,1,0,38321,38328
Q164-0,"Mr. Winterbourne,","[38413, 38430]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Miss Daisy Miller,[],[],[],X,164,major,DaisyMiller,163,163,1,1,0,38413,38430
Q165-0,"What are you doing, poking round here?","[39094, 39132]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,this young lady inquired,['you'],"[[39103, 39106]]",[['Mrs. Miller']],X,165,major,DaisyMiller,164,164,1,1,0,39094,39132
Q166-0,"I don t know,","[39245, 39258]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,[],[],[],X,166,major,DaisyMiller,165,165,1,1,4,39245,39258
Q167-0,I shouldn t think you d want that shawl!,"[39310, 39350]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy exclaimed,['you'],"[[39328, 39331]]",[['Mrs. Miller']],X,167,major,DaisyMiller,166,166,1,1,0,39310,39350
Q168-0,Well I do!,"[39371, 39381]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,her mother answered,[],[],[],X,168,major,DaisyMiller,167,167,1,1,4,39371,39381
Q169-0,Did you get Randolph to go to bed?,"[39426, 39460]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,asked the young girl,"['you', 'Randolph']","[[39430, 39433], [39438, 39446]]","[['Mrs. Miller'], ['Randolph']]",X,169,major,DaisyMiller,168,168,1,1,0,39426,39460
Q170-0,"No; I couldn t induce him,","[39486, 39512]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,said Mrs Miller,['him'],"[[39508, 39511]]",[['Randolph']],X,170,major,DaisyMiller,169,169,1,1,4,39486,39512
Q170-1,He wants to talk to the waiter. He likes to talk to that waiter.,"[39545, 39609]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,said Mrs Miller,"['He', 'He']","[[39545, 39547], [39577, 39579]]","[['Randolph'], ['Randolph']]",X,170,major,DaisyMiller,169,169,1,1,4,39545,39609
Q171-0,"I was telling Mr. Winterbourne,","[39613, 39644]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,the young girl went on,['Mr. Winterbourne'],"[[39627, 39643]]",[['Winterbourne']],X,171,major,DaisyMiller,170,170,1,1,0,39613,39644
Q172-0,"Oh, yes!","[39779, 39787]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,[],[],[],X,172,major,DaisyMiller,171,171,1,1,8,39779,39787
Q172-1,I have the pleasure of knowing your son.,"[39809, 39849]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,['your son'],"[[39840, 39848]]",[['Randolph']],X,172,major,DaisyMiller,171,171,1,1,8,39809,39849
Q173-0,"Well, I don t see how he lives!","[39943, 39974]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,she spoke,['he'],"[[39965, 39967]]",[['Randolph']],X,173,major,DaisyMiller,172,172,1,1,4,39943,39974
Q174-0,"Anyhow, it isn t so bad as it was at Dover,","[39978, 40021]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy Miller,[],[],[],X,174,major,DaisyMiller,173,173,1,1,0,39978,40021
Q175-0,And what occurred at Dover?,"[40044, 40071]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,Winterbourne asked,[],[],[],X,175,major,DaisyMiller,174,174,1,1,8,40044,40071
Q176-0,He wouldn t go to bed at all. I guess he sat up all night in the public parlor. He wasn t in bed at twelve o clock: I know that.,"[40095, 40223]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Implicit,,"['He', 'he', 'He']","[[40095, 40097], [40133, 40135], [40175, 40177]]","[['Randolph'], ['Randolph'], ['Randolph']]",X,176,major,DaisyMiller,175,175,1,1,0,40095,40223
Q177-0,"It was half-past twelve,","[40227, 40251]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,declared Mrs Miller,[],[],[],X,177,major,DaisyMiller,176,176,1,1,4,40227,40251
Q178-0,Does he sleep much during the day?,"[40296, 40330]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,Winterbourne demanded,['he'],"[[40301, 40303]]",[['Randolph']],X,178,major,DaisyMiller,177,177,1,1,8,40296,40330
Q179-0,"I guess he doesn t sleep much,","[40357, 40387]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy rejoined,['he'],"[[40365, 40367]]",[['Randolph']],X,179,major,DaisyMiller,178,178,1,1,0,40357,40387
Q180-0,I wish he would!,"[40407, 40423]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,['he'],"[[40414, 40416]]",[['Randolph']],X,180,major,DaisyMiller,179,179,1,1,4,40407,40423
Q180-1,It seems as if he couldn t.,"[40443, 40470]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,['he'],"[[40458, 40460]]",[['Randolph']],X,180,major,DaisyMiller,179,179,1,1,4,40443,40470
Q181-0,"I think he s real tiresome,","[40474, 40501]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy pursued,['he'],"[[40482, 40484]]",[['Randolph']],X,181,major,DaisyMiller,180,180,1,1,0,40474,40501
Q182-0,"Well, Daisy Miller,","[40563, 40582]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said the elder lady,['Daisy Miller'],"[[40569, 40581]]",[['Daisy Miller']],X,182,major,DaisyMiller,181,181,1,1,4,40563,40582
Q182-1,I shouldn t think you d want to talk against your own brother!,"[40617, 40679]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said the elder lady,"['you', 'your own brother']","[[40635, 40638], [40662, 40678]]","[['Daisy Miller'], ['Randolph']]",X,182,major,DaisyMiller,181,181,1,1,4,40617,40679
Q183-0,"Well, he IS tiresome, Mother,","[40683, 40712]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy,['he'],"[[40689, 40691]]",[['Randolph']],X,183,major,DaisyMiller,182,182,1,1,0,40683,40712
Q184-0,"He s only nine,","[40768, 40783]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,urged Mrs Miller,['He'],"[[40768, 40770]]",[['Randolph']],X,184,major,DaisyMiller,183,183,1,1,4,40768,40783
Q185-0,"Well, he wouldn t go to that castle,","[40806, 40842]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,said the young girl,['he'],"[[40812, 40814]]",[['Randolph']],X,185,major,DaisyMiller,184,184,1,1,0,40806,40842
Q185-1,I m going there with Mr. Winterbourne.,"[40866, 40904]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,said the young girl,['Mr. Winterbourne'],"[[40887, 40903]]",[['Winterbourne']],X,185,major,DaisyMiller,184,184,1,1,0,40866,40904
Q186-0,"Yes,","[41223, 41227]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he began,[],[],[],X,186,major,DaisyMiller,185,185,1,1,8,41223,41227
Q186-1,your daughter has kindly allowed me the honor of being her guide.,"[41240, 41305]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he began,"['your daughter', 'her']","[[41240, 41253], [41295, 41298]]","[['Daisy Miller'], ['Daisy Miller']]",X,186,major,DaisyMiller,185,185,1,1,8,41240,41305
Q187-0,"I presume you will go in the cars,","[41470, 41504]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,['you'],"[[41480, 41483]]","[['Daisy Miller', 'Winterbourne']]",X,187,major,DaisyMiller,186,186,1,1,4,41470,41504
Q188-0,"Yes, or in the boat,","[41525, 41545]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,[],[],[],X,188,major,DaisyMiller,187,187,1,1,8,41525,41545
Q189-0,"Well, of course, I don t know,","[41568, 41598]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,Mrs Miller rejoined,[],[],[],X,189,major,DaisyMiller,188,188,1,1,4,41568,41598
Q189-1,I have never been to that castle.,"[41623, 41656]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,Mrs Miller rejoined,[],[],[],X,189,major,DaisyMiller,188,188,1,1,4,41623,41656
Q190-0,"It is a pity you shouldn t go,","[41660, 41690]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,['you'],"[[41673, 41676]]",[['Mrs. Miller']],X,190,major,DaisyMiller,189,189,1,1,8,41660,41690
Q191-0,"We ve been thinking ever so much about going,","[41867, 41912]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,she pursued,['We'],"[[41867, 41869]]","[['Daisy Miller', 'Mrs. Miller']]",X,191,major,DaisyMiller,190,190,1,1,4,41867,41912
Q192-0,"but it seems as if we couldn t. Of course Daisy--she wants to go round. But there s a lady here--I don t know her name--she says she shouldn t think we d want to go to see castles HERE; she should think we d want to wait till we got to Italy. It seems as if there would be so many there,","[41928, 42215]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,continued Mrs Miller,"['we', 'Daisy', 'she', 'we', 'we', 'we']","[[41947, 41949], [41970, 41975], [41977, 41980], [42077, 42079], [42131, 42133], [42154, 42156]]","[['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller']]",X,192,major,DaisyMiller,190,190,1,1,4,41928,42215
Q193-0,"Of course we only want to see the principal ones. We visited several in England,","[42279, 42359]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,she presently added,"['we', 'We']","[[42289, 42291], [42329, 42331]]","[['Daisy Miller', 'Mrs. Miller'], ['Daisy Miller', 'Mrs. Miller']]",X,193,major,DaisyMiller,190,190,1,1,4,42279,42359
Q194-0,"Ah yes! in England there are beautiful castles,","[42385, 42432]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,[],[],[],X,194,major,DaisyMiller,191,191,1,1,8,42385,42432
Q194-1,"But Chillon here, is very well worth seeing.","[42454, 42498]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,[],[],[],X,194,major,DaisyMiller,191,191,1,1,8,42454,42498
Q195-0,"Well, if Daisy feels up to it--","[42502, 42533]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,said Mrs Miller,['Daisy'],"[[42511, 42516]]",[['Daisy Miller']],X,195,major,DaisyMiller,192,192,1,1,4,42502,42533
Q195-1,It seems as if there was nothing she wouldn t undertake.,"[42625, 42681]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,said Mrs Miller,['she'],"[[42658, 42661]]",[['Daisy Miller']],X,195,major,DaisyMiller,192,192,1,1,4,42625,42681
Q196-0,"Oh, I think she ll enjoy it!","[42685, 42713]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,Winterbourne declared,['she'],"[[42697, 42700]]",[['Daisy Miller']],X,196,major,DaisyMiller,193,193,1,1,8,42685,42713
Q197-0,"You are not disposed, madam,","[42930, 42958]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he inquired,"['You', 'madam']","[[42930, 42933], [42952, 42957]]","[['Mrs. Miller'], ['Mrs. Miller']]",X,197,major,DaisyMiller,193,193,1,1,8,42930,42958
Q197-1,to undertake it yourself?,"[42974, 42999]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he inquired,[],[],[],X,197,major,DaisyMiller,193,193,1,1,8,42974,42999
Q198-0,"I guess she had better go alone,","[43094, 43126]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,she said,['she'],"[[43102, 43105]]",[['Daisy Miller']],X,198,major,DaisyMiller,194,194,1,1,4,43094,43126
Q199-0,Mr. Winterbourne!,"[43498, 43515]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,murmured Daisy,['Mr. Winterbourne'],"[[43498, 43514]]",[['Winterbourne']],X,199,major,DaisyMiller,195,195,1,1,0,43498,43515
Q200-0,Mademoiselle!,"[43535, 43548]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,said the young man,['Mademoiselle'],"[[43535, 43547]]",[['Daisy Miller']],X,200,major,DaisyMiller,196,196,1,1,8,43535,43548
Q201-0,Don t you want to take me out in a boat?,"[43572, 43612]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Implicit,,['you'],"[[43578, 43581]]",[['Winterbourne']],X,201,major,DaisyMiller,197,197,1,1,0,43572,43612
Q202-0,At present?,"[43616, 43627]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he asked,[],[],[],X,202,major,DaisyMiller,198,198,1,1,8,43616,43627
Q203-0,Of course!,"[43641, 43651]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy,[],[],[],X,203,major,DaisyMiller,199,199,1,1,0,43641,43651
Q204-0,"Well, Annie Miller!","[43667, 43686]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,exclaimed her mother,['Annie Miller'],"[[43673, 43685]]",[['Daisy Miller']],X,204,major,DaisyMiller,200,200,1,1,4,43667,43686
Q205-0,"I beg you, madam, to let her go,","[43712, 43744]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,"['you', 'madam', 'her']","[[43718, 43721], [43723, 43728], [43737, 43740]]","[['Mrs. Miller'], ['Mrs. Miller'], ['Daisy Miller']]",X,205,major,DaisyMiller,201,201,1,1,8,43712,43744
Q206-0,"I shouldn t think she d want to,","[43916, 43948]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,['she'],"[[43934, 43937]]",[['Daisy Miller']],X,206,major,DaisyMiller,202,202,1,1,4,43916,43948
Q206-1,I should think she d rather go indoors.,"[43968, 44007]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,said her mother,['she'],"[[43983, 43986]]",[['Daisy Miller']],X,206,major,DaisyMiller,202,202,1,1,4,43968,44007
Q207-0,"I m sure Mr. Winterbourne wants to take me,","[44011, 44054]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy declared,['Mr. Winterbourne'],"[[44020, 44036]]",[['Winterbourne']],X,207,major,DaisyMiller,203,203,1,1,0,44011,44054
Q207-1,He s so awfully devoted!,"[44073, 44097]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy declared,['He'],"[[44073, 44075]]",[['Winterbourne']],X,207,major,DaisyMiller,203,203,1,1,0,44073,44097
Q208-0,I will row you over to Chillon in the starlight.,"[44101, 44149]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Implicit,,['you'],"[[44112, 44115]]",[['Daisy Miller']],X,208,major,DaisyMiller,204,204,1,1,8,44101,44149
Q209-0,I don t believe it!,"[44153, 44172]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy,[],[],[],X,209,major,DaisyMiller,205,205,1,1,0,44153,44172
Q210-0,Well!,"[44188, 44193]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,ejaculated the elder lady,[],[],[],X,210,major,DaisyMiller,206,206,1,1,4,44188,44193
Q211-0,"You haven t spoken to me for half an hour,","[44230, 44272]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,her daughter went on,['You'],"[[44230, 44233]]",[['Winterbourne']],X,211,major,DaisyMiller,207,207,1,1,0,44230,44272
Q212-0,"I have been having some very pleasant conversation with your mother,","[44298, 44366]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,['your mother'],"[[44354, 44365]]",[['Mrs. Miller']],X,212,major,DaisyMiller,208,208,1,1,8,44298,44366
Q213-0,"Well, I want you to take me out in a boat!","[44390, 44432]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy repeated,['you'],"[[44403, 44406]]",[['Winterbourne']],X,213,major,DaisyMiller,209,209,1,1,0,44390,44432
Q214-0,"There are half a dozen boats moored at that landing place,","[44701, 44759]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he said,[],[],[],X,214,major,DaisyMiller,210,210,1,1,8,44701,44759
Q214-1,"If you will do me the honor to accept my arm, we will go and select one of them.","[44842, 44922]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he said,"['you', 'we']","[[44845, 44848], [44888, 44890]]","[['Daisy Miller'], ['Daisy Miller', 'Winterbourne']]",X,214,major,DaisyMiller,210,210,1,1,8,44842,44922
Q215-0,I like a gentleman to be formal!,"[45009, 45041]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Anaphoric,she declared,[],[],[],X,215,major,DaisyMiller,211,211,1,1,0,45009,45041
Q216-0,I assure you it s a formal offer.,"[45059, 45092]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Implicit,,['you'],"[[45068, 45071]]",[['Daisy Miller']],X,216,major,DaisyMiller,212,212,1,1,8,45059,45092
Q217-0,"I was bound I would make you say something,","[45096, 45139]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,Daisy went on,['you'],"[[45121, 45124]]",[['Winterbourne']],X,217,major,DaisyMiller,213,213,1,1,0,45096,45139
Q218-0,"You see, it s not very difficult,","[45158, 45191]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,['You'],"[[45158, 45161]]",[['Daisy Miller']],X,218,major,DaisyMiller,214,214,1,1,8,45158,45191
Q218-1,But I am afraid you are chaffing me.,"[45213, 45249]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Explicit,said Winterbourne,['you'],"[[45229, 45232]]",[['Daisy Miller']],X,218,major,DaisyMiller,214,214,1,1,8,45213,45249
Q219-0,"I think not, sir,","[45253, 45270]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Explicit,remarked Mrs Miller,['sir'],"[[45266, 45269]]",[['Winterbourne']],X,219,major,DaisyMiller,215,215,1,1,4,45253,45270
Q220-0,"Do, then, let me give you a row,","[45308, 45340]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Anaphoric,he said to the young girl,['you'],"[[45330, 45333]]",[['Daisy Miller']],X,220,major,DaisyMiller,216,216,1,1,8,45308,45340
Q221-0,"It s quite lovely, the way you say that!","[45371, 45411]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,cried Daisy,['you'],"[[45398, 45401]]",[['Winterbourne']],X,221,major,DaisyMiller,217,217,1,1,0,45371,45411
Q222-0,It will be still more lovely to do it.,"[45428, 45466]",Winterbourne,"['Daisy Miller', 'Mrs. Miller']",Implicit,,[],[],[],X,222,major,DaisyMiller,218,218,1,1,8,45428,45466
Q223-0,"Yes, it would be lovely!","[45470, 45494]",Daisy Miller,"['Winterbourne', 'Mrs. Miller']",Explicit,said Daisy,[],[],[],X,223,major,DaisyMiller,219,219,1,1,0,45470,45494
Q224-0,"I should think you had better find out what time it is,","[45584, 45639]",Mrs. Miller,"['Daisy Miller', 'Winterbourne']",Anaphoric,interposed her mother,['you'],"[[45599, 45602]]",[['Daisy Miller']],X,224,major,DaisyMiller,220,220,1,1,4,45584,45639
Q225-0,"It is eleven o clock, madam,","[45666, 45694]",Eugenio,"['Daisy Miller', 'Winterbourne', 'Mrs. Miller']",Anaphoric,said a voice,['madam'],"[[45688, 45693]]",[['Mrs. Miller']],X,225,minor,DaisyMiller,221,221,1,1,1,45666,45694
Q226-0,"Oh, Eugenio,","[45904, 45916]",Daisy Miller,"['Winterbourne', 'Eugenio', 'Mrs. Miller']",Explicit,said Daisy,['Eugenio'],"[[45908, 45915]]",[['Eugenio']],X,226,major,DaisyMiller,222,222,1,1,0,45904,45916
Q226-1,I am going out in a boat!,"[45931, 45956]",Daisy Miller,"['Winterbourne', 'Eugenio', 'Mrs. Miller']",Explicit,said Daisy,[],[],[],X,226,major,DaisyMiller,222,222,1,1,0,45931,45956
