qID,menText,start_byte,end_byte,matches,pdncID
Q228-1,He,121778,121780,[16],16
Q228-1,his,121810,121813,[16],16
Q228-1,him,121832,121835,[16],16
Q228-1,his,121841,121844,[16],16
Q228-1,he,121877,121879,[16],16
Q228-1,him,121899,121902,[16],16
Q228-1,he,121940,121942,[16],16
Q228-1,Mlle. Polina,122053,122065,[12],12
Q228-2,you,122142,122145,[4],4
Q228-2,your,122170,122174,[4],4
Q228-2,you,122243,122246,[4],4
Q229-1,Mlle. Polina,122310,122322,[12],12
Q229-1,this Mlle. Blanche,122339,122357,[7],7
Q229-1,her Frenchman,122397,122410,[7],7
Q229-1,she,122423,122426,[12],12
Q229-1,Mlle. Blanche,122467,122480,[7],7
Q229-1,her,122540,122543,[12],12
Q229-1,this Frenchwoman,122570,122586,[7],7
Q229-1,the Baron,122621,122630,[14],14
Q229-1,she,122726,122729,[12],12
Q229-1,the Baron,122764,122773,[14],14
Q230-0,You,122837,122840,[4],4
Q230-0,this Mlle. de Cominges,122874,122896,[7],7
Q230-0,the General,122900,122911,[16],16
Q230-0,Mlle. Polina,122956,122968,[12],12
Q230-0,the General,122970,122981,[16],16
Q230-0,the General,123053,123064,[16],16
Q230-0,this madman,123109,123120,[16],16
Q231-0,the General,123467,123478,[16],16
Q234-0,the General,123779,123790,[16],16
Q234-0,Mlle. Polina,123803,123815,[12],12
Q234-0,De Griers ,123838,123848,[8],8
Q235-0,De Griers,123861,123870,[8],8
Q236-0,his,123890,123893,[8],8
Q236-0,he,123915,123917,[8],8
Q237-0,You,123947,123950,[10],10
Q237-0,he,123962,123964,[8],8
Q239-1,He,124089,124091,[8],8
Q239-1,Mlle. Polina,124164,124176,[12],12
Q239-1,she,124225,124228,[12],12
Q239-1,the Frenchman,124253,124266,[8],8
Q239-1,Polina,124381,124387,[12],12
Q239-1,her,124465,124468,[12],12
Q239-1,she,124485,124488,[12],12
Q239-1,Polina,124588,124594,[12],12
Q239-1,She,124625,124628,[12],12
Q239-1,she,124629,124632,[12],12
Q240-0,you,125004,125007,[4],4
Q240-0,her,125212,125215,[5],5
Q240-0,She,125242,125245,[5],5
Q241-0,she,125292,125295,[5],5
Q241-0,her,125318,125321,[5],5
Q241-0,She,125342,125345,[5],5
Q242-0,she,125377,125380,[5],5
Q243-0,Alexis Ivanovitch,125409,125426,[4],4
Q243-0,Alexis Ivanovitch,125428,125445,[4],4
Q244-0,her,127215,127218,[5],5
Q244-0,her,127238,127241,[5],5
Q244-1,she,127275,127278,[5],5
Q244-1,the General,127405,127416,[16],16
Q244-1,She,127418,127421,[5],5
Q245-0,My good sir,127458,127469,[4],4
Q245-1,you,127529,127532,[4],4
Q245-1,your,127560,127564,[4],4
Q245-1,your,127592,127596,[4],4
Q245-1,you,127610,127613,[4],4
Q245-1,you,127634,127637,[4],4
Q245-1,you,127646,127649,[4],4
Q245-1,you,127682,127685,[4],4
Q245-1,Potapitch,127710,127719,[13],13
Q245-2,Alexis Ivanovitch,127903,127920,[4],4
Q245-2,you,128128,128131,[4],4
Q246-0,Antonida Vassilievna,128155,128175,[5],5
Q246-1,you,128268,128271,[5],5
Q246-1,you,128314,128317,[5],5
Q247-0,you,128382,128385,[4],4
Q247-0,you,128518,128521,[4],4
Q249-1,the General,128763,128774,[16],16
Q251-0,Prascovia,129070,129079,[12],12
Q252-0,Polina Alexandrovna,129098,129117,[12],12
Q253-0,the Frenchwoman,129134,129149,[7],7
Q253-0,you,129240,129243,[4],4
Q254-0,you,129278,129281,[5],5
Q254-0,Antonida Vassilievna,129283,129303,[5],5
Q255-0,you,129312,129315,[13],13
Q255-0,Potapitch,129317,129326,[13],13
Q255-0,you,129328,129331,[13],13
Q255-0,you,129628,129631,[4],4
Q256-0,Mr. Astley,129659,129669,[10],10
Q257-0,Mr. Astley,129696,129706,[10],10
Q258-0,the General,129786,129797,[16],16
Q259-0,he,129840,129842,[10],10
Q259-0,his,129877,129880,[10],10
Q260-0,She,131621,131624,[5],5
Q262-0,Antonida Vassilievna,134812,134832,[5],5
Q262-0,O my dearest mother,134834,134853,[5],5
Q262-0,you,134876,134879,[5],5
Q262-0,you,134885,134888,[5],5
Q263-1,you,135185,135188,[16],16
Q263-1,you,135309,135312,[16],16
Q263-1,you,135356,135359,[16],16
Q263-1,Monsieur de Griers,135508,135526,[8],8
Q264-0,madame,135547,135553,[5],5
Q265-0,you,135720,135723,[8],8
Q265-0,you,135761,135764,[8],8
Q266-0,Mlle. de Cominges,136058,136075,[7],7
Q266-1,her,136099,136102,[7],7
Q266-1,They,136131,136135,[7],7
Q267-0,the daughter,136173,136185,[7],7
Q269-0,she,136329,136332,[7],7
Q270-0,she,136399,136402,[7],7
Q270-0,she,136409,136412,[7],7
Q270-0,she,136429,136432,[7],7
Q270-0,De Griers,136458,136467,[8],8
Q270-0,he,136482,136484,[8],8
Q272-0,madame,136666,136672,[5],5
Q273-0,her,136929,136932,[7],7
Q273-0,she,136949,136952,[7],7
Q274-0,your,137108,137112,[16],16
Q274-0,you,137138,137141,[16],16
Q274-0,you,137168,137171,[16],16
Q275-0,My dear mother,137180,137194,[5],5
Q276-0,your,137537,137541,[5],5
Q276-0,you,137603,137606,[5],5
Q278-0,you,137693,137696,[5],5
Q278-1,your,137838,137842,[5],5
Q278-1,your,137855,137859,[5],5
Q278-1,you,137982,137985,[5],5
Q278-2,your,138110,138114,[5],5
Q279-0,You,138188,138191,[16],16
Q279-0,you,138311,138314,[16],16
Q279-0,you,138452,138455,[12],12
Q279-0,Prascovia,138460,138469,[12],12
Q279-0,you,138481,138484,[12],12
Q280-0,you,138514,138517,[5],5
Q280-0,Grandmother,138520,138531,[5],5
Q280-1,you,138588,138591,[5],5
Q281-0,you,138677,138680,[12],12
Q281-0,You,139535,139538,[16],16
Q281-1,you,139633,139636,[16],16
Q281-1,my good sir,139661,139672,[16],16
Q281-1,yours,139703,139708,[16],16
Q281-1,This Frenchman,139729,139743,[8],8
Q281-1,your,139758,139762,[16],16
Q282-0,you,139851,139854,[5],5
Q282-0,my dearest mother,139856,139873,[5],5
Q283-0,you,140087,140090,[16],16
Q283-0,you,140138,140141,[16],16
Q283-0,their,140143,140148,[12],12
Q284-1,you,140230,140233,[5],5
Q285-0,You,140276,140279,[16],16
Q285-0,you,140316,140319,[16],16
Q285-0,yours,140359,140364,[16],16
Q285-0,you,140370,140373,[16],16
Q285-0,your,140395,140399,[16],16
Q286-0,you,140581,140584,[5],5
Q286-0,my dearest mother,140597,140614,[5],5
Q286-0,You,140616,140619,[5],5
Q288-0,you,140697,140700,[16],16
Q288-0,You,140742,140745,[16],16
Q288-0,Prascovia,140840,140849,[12],12
Q288-0,you,140897,140900,[4],4
Q288-0,Alexis Ivanovitch,140902,140919,[4],4
Q288-0,you,140948,140951,[13],13
Q288-0,Potapitch,140953,140962,[13],13
Q292-0,yours,141307,141312,[12],12
Q294-1,you,141599,141602,[20],20
Q294-1,Theodosia,141615,141624,[20],20
Q295-0,you,141651,141654,[5],5
Q295-0,Madame,141656,141662,[5],5
Q295-1,your ladyship,141700,141713,[5],5
Q295-1,you,141753,141756,[5],5
Q296-0,you simple soul,141774,141789,[20],20
Q297-0,Grandmamma,141947,141957,[5],5
Q298-0,Mr. Astley,142086,142096,[10],10
Q298-0,him,142110,142113,[10],10
Q298-0,he,142138,142140,[10],10
Q298-0,you,142163,142166,[10],10
Q299-0,you,142249,142252,[10],10
Q299-1,him,142349,142352,[10],10
Q299-1,Polina,142354,142360,[12],12
Q300-1,you,142484,142487,[5],5
Q303-0,you,142761,142764,[10],10
Q303-0,Polina,142775,142781,[12],12
Q303-0,him,142796,142799,[10],10
Q304-0,you,143086,143089,[12],12
Q304-0,Prascovia,143091,143100,[12],12
Q304-1,you,143131,143134,[12],12
Q304-1,You,143172,143175,[12],12
Q304-1,you,143202,143205,[12],12
Q304-1,you,143276,143279,[12],12
Q305-0,Grandmamma,143300,143310,[5],5
Q306-0,You,143385,143388,[12],12
Q306-0,you,143446,143449,[12],12
Q306-0,you,143478,143481,[12],12
Q308-0,your,143713,143717,[16],16
Q311-0,you,143938,143941,[5],5
Q311-0,Polina,143970,143976,[12],12
Q311-0,Monsieur de Griers,143981,143999,[8],8
Q311-0,you,144056,144059,[5],5
Q313-0,you,144183,144186,[8],8
Q313-0,monsieur,144206,144214,[8],8
Q313-1,you,144274,144277,[16],16
Q322-0,Alexis Ivanovitch,148809,148826,[4],4
Q322-0,you,148853,148856,[4],4
Q322-0,your,148874,148878,[4],4
Q323-0,the General,148929,148940,[16],16
Q325-0,a German,149079,149087,[14],14
Q325-0,his wife,149092,149100,[6],6
Q327-0,the Baron,149296,149305,[14],14
Q327-0,the General,149355,149366,[16],16
Q327-0,his,149400,149403,[16],16
Q328-0,you,149429,149432,[4],4
Q328-0,that precious Baron,149454,149473,[14],14
Q328-0,you,149518,149521,[4],4
Q329-0,The Baron,149578,149587,[14],14
Q329-0,his,149617,149620,[14],14
Q330-0,You,149701,149704,[16],16
Q330-0,your,149733,149737,[16],16
Q330-0,you,149750,149753,[16],16
Q330-0,him,149781,149784,[4],4
Q330-0,his,149790,149793,[4],4
Q330-0,You,149800,149803,[16],16
Q331-0,my dear mother,149890,149904,[5],5
Q331-1,Alexis Ivanovitch,150057,150074,[4],4
Q331-1,you,150089,150092,[5],5
Q332-0,you,150135,150138,[4],4
Q333-0,the Baron,150202,150211,[14],14
Q333-1,the General,150264,150275,[16],16
Q334-0,you,150324,150327,[16],16
Q335-1,you,150537,150540,[16],16
Q335-1,the Baron,150545,150554,[14],14
Q336-0,Madame,150723,150729,[5],5
Q337-0,his,150954,150957,[16],16
Q337-0,Potapitch,150980,150989,[13],13
Q337-0,you,151006,151009,[13],13
Q337-0,You,151303,151306,[13],13
Q337-0,Potapitch,151312,151321,[13],13
Q337-0,you,151356,151359,[4],4
Q337-0,Alexis Ivanovitch,151362,151379,[4],4
Q337-0,this Baron,151404,151414,[14],14
Q337-0,we,151418,151420,[5],5
Q338-1,you,152059,152062,[4],4
Q338-1,Alexis Ivanovitch,152087,152104,[4],4
Q339-0,mother,152115,152121,[5],5
Q339-0,you,152130,152133,[5],5
Q339-0,your,152162,152166,[5],5
Q340-1,your,152799,152803,[16],16
Q340-1,you,152909,152912,[12],12
Q340-1,Prascovia,152922,152931,[12],12
Q341-0,Grandmamma,152994,153004,[5],5
Q344-0,Martha,153130,153136,[9],9
Q344-0,_you_,153138,153143,[9],9
Q345-0,mother,153216,153222,[5],5
Q345-1,she,153257,153260,[9],9
Q345-1,Potapitch,153300,153309,[13],13
Q346-0,she,153345,153348,[9],9
Q346-0,her,153393,153396,[9],9
Q346-0,she,153407,153410,[9],9
Q346-0,she,153461,153464,[9],9
Q346-0,she,153496,153499,[9],9
Q346-0,her,153525,153528,[9],9
Q346-0,she,153551,153554,[9],9
Q346-0,She,153574,153577,[9],9
Q346-0,her,153603,153606,[9],9
Q347-0,mother,153641,153647,[5],5
Q348-0,you,153656,153659,[16],16
Q348-0,you,153712,153715,[16],16
Q348-0,General,153753,153760,[16],16
Q348-0,you,153762,153765,[16],16
Q348-0,Alexis Ivanovitch,153913,153930,[4],4
Q351-0,you,156406,156409,[16],16
Q353-0,Potapitch,163353,163362,[13],13
Q354-0,Potapitch,163386,163395,[13],13
Q354-0,him,163408,163411,[13],13
Q354-0,you,163418,163421,[4],4
Q354-0,him,163433,163436,[13],13
Q354-0,you,163439,163442,[4],4
Q354-0,him,163454,163457,[13],13
Q354-1,Potapitch,163524,163533,[13],13
Q356-1,you,165044,165047,[4],4
Q365-0,Potapitch,166665,166674,[13],13
Q365-0,Potapitch,166676,166685,[13],13
Q365-0,you,166714,166717,[13],13
Q367-0,Madame,166889,166895,[5],5
Q367-1,you,167023,167026,[5],5
Q369-0,you,167165,167168,[5],5
Q372-0,him,167832,167835,[15],15
Q373-0,My good Madame,168168,168182,[5],5
Q374-0,your,168212,168216,[4],4
Q376-0,You,168489,168492,[4],4
Q376-0,you,168498,168501,[4],4
Q376-1,you,168584,168587,[4],4
Q376-1,Potapitch,168734,168743,[13],13
Q376-1,Martha,168745,168751,[9],9
Q376-1,Potapitch,168799,168808,[13],13
Q376-1,Potapitch,168810,168819,[13],13
Q377-0,Madame,168835,168841,[5],5
Q377-1,Potapitch,168858,168867,[13],13
Q377-1,him,168912,168915,[13],13
Q377-1,You,168937,168940,[5],5
Q377-1,your,168960,168964,[5],5
Q379-0,He,169415,169417,[15],15
Q381-0,Madame,169624,169630,[5],5
Q382-0,you,169696,169699,[4],4
Q383-0,Madame,169831,169837,[5],5
Q383-0,you,169918,169921,[5],5
Q383-0,you,169927,169930,[5],5
Q383-0,your,169944,169948,[5],5
Q384-0,You,169961,169964,[4],4
Q384-0,you,170004,170007,[4],4
Q384-0,you,170034,170037,[4],4
Q386-0,you,170243,170246,[4],4
Q388-0,Madame,170422,170428,[5],5
Q392-0,she,171003,171006,[5],5
Q395-0,Alexis Ivanovitch,172583,172600,[4],4
Q395-0,the croupier,172610,172622,[15],15
Q401-0,Madame,174294,174300,[5],5
Q403-0,Potapitch,174833,174842,[13],13
Q403-0,Martha,174844,174850,[9],9
Q404-0,you,174886,174889,[5],5
Q404-0,Madame,174897,174903,[5],5
Q406-0,Alexis Ivanovitch,175181,175198,[4],4
Q407-0,Madame,175336,175342,[5],5
Q408-0,him,175639,175642,[2],2
Q408-1,him,175688,175691,[2],2
Q408-1,Prascovia,175807,175816,[12],12
Q408-1,you,175848,175851,[12],12
Q408-1,you,175875,175878,[7],7
Q408-1,Mlle. Blanche,175884,175897,[7],7
Q408-1,Prascovia,175917,175926,[12],12
Q409-0,Madame,175938,175944,[5],5
Q410-0,Theodosia,176201,176210,[20],20
Q410-1,She,176289,176292,[20],20
Q410-1,Alexis Ivanovitch,176353,176370,[4],4
Q413-0,you,176773,176776,[4],4
Q413-0,your,176789,176793,[4],4
Q413-0,Alexis Ivanovitch,176800,176817,[4],4
Q414-0,Madame,176826,176832,[5],5
Q415-0,you,176867,176870,[4],4
Q417-0,You,176971,176974,[4],4
Q417-0,you,177030,177033,[4],4
Q418-0,Madame,177066,177072,[5],5
Q419-0,you,177114,177117,[4],4
Q419-0,you,177134,177137,[4],4
Q421-1,Alexis Ivanovitch,177494,177511,[4],4
Q421-1,him,177525,177528,[1],1
Q423-0,The man,177880,177887,[1],1
Q424-1,You,178063,178066,[5],5
Q425-0,you,178110,178113,[4],4
Q425-1,you,178143,178146,[4],4
Q425-1,you,178205,178208,[4],4
Q426-0,Madame,178213,178219,[5],5
Q428-0,you,178461,178464,[7],7
Q429-0,your,178503,178507,[7],7
Q429-0,Mr. Astley,178572,178582,[10],10
Q429-0,yours,178586,178591,[4],4
Q430-0,He,178617,178619,[10],10
Q431-0,He,178665,178667,[10],10
Q432-0,you,179040,179043,[5],5
Q432-0,Madame,179058,179064,[5],5
Q432-1,Potapitch,179097,179106,[13],13
Q432-1,mistress,179112,179120,[5],5
Q432-1,Potapitch,179344,179353,[13],13
Q432-1,our mistress,179447,179459,[5],5
Q432-1,you,179490,179493,[5],5
Q432-1,Madame,179495,179501,[5],5
Q432-1,her,179589,179592,[5],5
Q432-1,you,179658,179661,[5],5
Q433-0,Alexis Ivanovitch,179732,179749,[4],4
Q434-1,the Grandmother,181820,181835,[5],5
Q434-1,the General,181873,181884,[16],16
Q434-1,De Griers,181907,181916,[8],8
Q434-1,Mlle. de Cominges,181929,181946,[7],7
Q434-1,her,182009,182012,[7],7
Q435-0,Polina Alexandrovna,184751,184770,[12],12
Q437-1,you,184872,184875,[12],12
Q437-1,your,184925,184929,[12],12
Q438-1,Mr. Astley,185078,185088,[10],10
Q438-1,you,185112,185115,[10],10
Q438-1,He,185157,185159,[10],10
Q439-0,Mr. Astley,185208,185218,[10],10
Q441-0,Alexis Ivanovitch,187961,187978,[4],4
Q441-1,you,188051,188054,[4],4
Q441-1,your,188115,188119,[4],4
Q441-1,your,188169,188173,[4],4
Q442-1,he,188376,188378,[16],16
Q442-1,he,188400,188402,[16],16
Q442-1,you,188409,188412,[4],4
Q442-1,he,188413,188415,[16],16
Q442-1,you,188424,188427,[4],4
Q442-1,him,188455,188458,[16],16
Q444-0,you,188529,188532,[4],4
Q444-0,this old lady,188618,188631,[5],5
Q444-0,she,188670,188673,[5],5
Q444-0,she,188705,188708,[5],5
Q444-0,You,188746,188749,[4],4
Q444-0,her,188769,188772,[5],5
Q444-0,she,188784,188787,[5],5
Q444-0,she,188825,188828,[5],5
Q444-0,her,188914,188917,[5],5
Q444-0,hers,188953,188957,[5],5
Q445-1,you,189065,189068,[4],4
Q445-1,her,189123,189126,[5],5
Q445-1,she,189138,189141,[5],5
Q445-1,you,189189,189192,[4],4
Q445-1,you,189272,189275,[4],4
Q445-1,she,189309,189312,[5],5
Q445-1,her,189349,189352,[5],5
Q445-3,Alexis Ivanovitch,189549,189566,[4],4
Q445-3,you,189577,189580,[4],4
Q446-0,General,189605,189612,[16],16
Q447-0,her,189684,189687,[5],5
Q447-0,her,189708,189711,[5],5
Q448-0,she,189726,189729,[5],5
Q449-1,her,189871,189874,[5],5
Q449-1,her,189899,189902,[5],5
Q449-1,her,189913,189916,[5],5
Q449-1,her,189923,189926,[5],5
Q449-1,her,189956,189959,[5],5
Q449-1,her,189973,189976,[5],5
Q450-0,you,190038,190041,[8],8
Q450-0,Monsieur de Griers,190068,190086,[8],8
Q451-0,she,190346,190349,[5],5
Q452-0,Alexis Ivanovitch,191065,191082,[4],4
Q452-1,you,191206,191209,[4],4
Q452-1,your,191229,191233,[4],4
Q452-1,you,191277,191280,[4],4
Q452-1,you,191291,191294,[4],4
Q452-1,Mlle. de Cominges,191315,191332,[7],7
Q452-1,you,191354,191357,[4],4
Q452-1,you,191362,191365,[4],4
Q452-1,you,191381,191384,[4],4
Q452-1,you,191397,191400,[4],4
Q453-0,She,191716,191719,[5],5
Q454-0,My mistress,191791,191802,[5],5
Q454-1,she,191884,191887,[5],5
Q454-1,her,191914,191917,[5],5
Q454-1,She,191954,191957,[5],5
Q459-0,We,193165,193167,[5],5
Q459-0,us,193199,193201,[5],5
Q460-0,You,193310,193313,[4],4
Q463-1,you,194426,194429,[5],5
Q463-1,Madame,194431,194437,[5],5
Q465-0,you,194720,194723,[4],4
Q465-0,you,194729,194732,[4],4
Q467-0,Madame,195050,195056,[5],5
Q470-0,your,196245,196249,[4],4
Q470-1,you,196309,196312,[4],4
Q471-0,Madame,196365,196371,[5],5
Q471-0,you,196402,196405,[5],5
Q472-0,You,196474,196477,[4],4
Q472-0,your,196482,196486,[4],4
Q473-0,Madame,196567,196573,[5],5
Q474-1,you,196643,196646,[4],4
Q474-1,you,196668,196671,[4],4
Q474-1,You,196682,196685,[4],4
Q475-0,you,196811,196814,[5],5
Q475-0,you,196820,196823,[5],5
Q475-0,your,196863,196867,[5],5
Q475-0,you,196901,196904,[5],5
Q480-0,Madame,197304,197310,[5],5
Q482-0,You,197469,197472,[4],4
Q482-0,you,197478,197481,[4],4
Q483-0,Madame,197604,197610,[5],5
Q483-0,your,197612,197616,[5],5
Q486-0,you,197940,197943,[5],5
Q486-0,Madame,197979,197985,[5],5
Q490-0,you,198278,198281,[5],5
Q490-0,you,198294,198297,[5],5
Q493-0,Madame,198688,198694,[5],5
Q494-1,we,198942,198944,[5],5
Q495-0,She,199089,199092,[5],5
Q495-1,her,199177,199180,[5],5
Q496-0,her,199418,199421,[5],5
Q496-0,her,199428,199431,[5],5
Q497-0,You,199476,199479,[16],16
Q497-0,her,199504,199507,[5],5
Q498-0,My good mother,199551,199565,[5],5
Q498-1,my good mother,199600,199614,[5],5
Q498-2,us,199684,199686,[16],16
Q498-2,you,199814,199817,[5],5
Q499-0,you,199851,199854,[16],16
Q499-0,your,199859,199863,[16],16
Q503-0,Madame,200481,200487,[5],5
Q506-0,Madame,201168,201174,[5],5
Q508-1,you,201825,201828,[4],4
Q508-1,Alexis Ivanovitch,201830,201847,[4],4
Q509-0,you,201941,201944,[5],5
Q512-0,you,202838,202841,[4],4
Q512-1,YOUR,203040,203044,[4],4
Q512-1,your,203062,203066,[4],4
Q513-0,Madame,203847,203853,[5],5
Q513-0,Madame,203855,203861,[5],5
Q516-0,you,204590,204593,[8],8
Q516-1,You,204614,204617,[8],8
Q516-1,you,204651,204654,[8],8
Q516-2,you,204688,204691,[8],8
Q516-2,you,204750,204753,[8],8
Q517-0,Madame,204771,204777,[5],5
Q520-0,The fool,205564,205572,[8],8
Q520-1,You infernal Frenchman,205625,205647,[8],8
Q520-1,you,205664,205667,[8],8
Q520-1,you,205694,205697,[8],8
Q520-1,you,205706,205709,[8],8
Q520-1,you,205725,205728,[8],8
Q520-1,you,205750,205753,[8],8
Q524-0,Madame,206443,206449,[5],5
Q526-0,Potapitch,206545,206554,[13],13
Q527-0,good mistress,206746,206759,[5],5
Q529-0,Madame,207043,207049,[5],5
Q533-1,you,208169,208172,[8],8
Q533-2,your,208229,208233,[8],8
Q533-2,you,208261,208264,[7],7
Q533-3,you,208323,208326,[7],7
Q535-0,Elle,208513,208517,[5],5
Q536-0,you,208540,208543,[8],8
Q536-0,you,208583,208586,[8],8
Q536-1,you,208620,208623,[8],8
Q536-1,Alexis Ivanovitch,208653,208670,[4],4
Q537-0,Prascovia,208864,208873,[12],12
Q538-0,Prascovia,209103,209112,[12],12
Q538-1,this fool of a stepfather of yours,209203,209237,[16],16
Q538-1,that actress,209294,209306,[7],7
Q539-0,Grandmamma,209381,209391,[5],5
Q539-1,Mlle. Blanche,209420,209433,[7],7
Q539-1,she,209449,209452,[7],7
Q540-0,You,209532,209535,[12],12
Q541-0,him,209688,209691,[16],16
Q541-0,him,209718,209721,[16],16
Q541-0,his,209804,209807,[16],16
Q541-0,he,209832,209834,[16],16
Q541-0,he,209859,209861,[16],16
Q541-0,the old woman,209958,209971,[5],5
Q541-0,her,209993,209996,[5],5
Q541-0,her,210092,210095,[5],5
Q541-0,De Cominges,210106,210117,[5],5
Q541-0,the General,210150,210161,[16],16
Q541-0,his,210166,210169,[16],16
Q541-0,him,210199,210202,[16],16
Q541-0,her,210209,210212,[5],5
Q541-0,she,210227,210230,[5],5
Q541-0,you,210357,210360,[12],12
Q541-0,Prascovia,210363,210372,[12],12
Q541-0,you,210405,210408,[12],12
Q541-0,you,210508,210511,[12],12
Q541-0,you,210539,210542,[12],12
Q541-0,you,210619,210622,[12],12
Q541-0,your,210636,210640,[12],12
Q541-0,you,210669,210672,[12],12
Q541-0,you,210765,210768,[12],12
Q541-0,you,210795,210798,[12],12
Q541-1,you,210941,210944,[12],12
Q541-1,you,210990,210993,[12],12
Q541-1,you,211031,211034,[12],12
Q541-1,you,211071,211074,[12],12
Q541-1,you,211129,211132,[12],12
Q541-1,you,211154,211157,[12],12
Q542-0,you,211195,211198,[5],5
Q542-1,you,211227,211230,[5],5
Q543-0,You,211273,211276,[12],12
Q544-0,Grandmamma,211689,211699,[5],5
Q544-0,you,211708,211711,[5],5
Q545-0,You,211745,211748,[12],12
Q545-0,your,211753,211757,[12],12
Q545-0,Prascovia,211783,211792,[12],12
Q545-0,you,211801,211804,[12],12
Q545-0,you,211836,211839,[12],12
Q545-0,you,211849,211852,[12],12
Q546-0,Grandmamma,211875,211885,[5],5
Q546-1,you,211951,211954,[5],5
Q546-1,you,211977,211980,[5],5
Q546-1,you,212034,212037,[5],5
Q546-1,you,212092,212095,[5],5
Q546-1,you,212162,212165,[5],5
Q546-1,you,212265,212268,[5],5
Q547-0,You,212329,212332,[12],12
Q547-0,you,212343,212346,[12],12
Q548-0,Grandmamma,212563,212573,[5],5
Q548-0,you,212575,212578,[5],5
Q548-0,you,212655,212658,[5],5
Q552-0,You,212945,212948,[12],12
Q552-0,Prascovia,213000,213009,[12],12
Q552-0,you,213018,213021,[12],12
Q552-0,you,213084,213087,[12],12
Q552-0,Prascovia,213120,213129,[12],12
Q552-0,That Frenchman,213131,213145,[8],8
Q552-0,you,213163,213166,[12],12
Q554-1,You,213504,213507,[12],12
Q554-1,you,213544,213547,[12],12
Q554-1,you,213554,213557,[12],12
Q554-1,you,213567,213570,[12],12
Q554-1,you,213611,213614,[12],12
Q554-1,you,213624,213627,[12],12
Q555-0,you,213731,213734,[5],5
Q556-1,you,213793,213796,[12],12
Q556-1,you,213829,213832,[12],12
Q557-0,you,214101,214104,[4],4
Q557-0,Alexis Ivanovitch,214112,214129,[4],4
Q557-0,you,214184,214187,[4],4
Q558-0,you,214265,214268,[5],5
Q558-0,Madame,214277,214283,[5],5
Q560-0,you,214462,214465,[4],4
Q560-0,you,214486,214489,[4],4
Q560-0,your,214498,214502,[4],4
Q560-1,you,214555,214558,[4],4
Q560-1,Potapitch,214582,214591,[13],13
Q561-0,Sir,215245,215248,[4],4
Q561-1,my mistress ,215261,215273,[5],5
Q561-1,you,215287,215290,[4],4
Q562-0,she,215307,215310,[5],5
Q562-0,she,215333,215336,[5],5
Q563-0,She,215384,215387,[5],5
Q563-0,sir,215399,215402,[4],4
Q563-0,she,215404,215407,[5],5
Q563-0,sir,215435,215438,[4],4
Q564-0,Alexis Ivanovitch,215603,215620,[4],4
Q565-0,Madame,215693,215699,[5],5
Q567-0,your,215950,215954,[5],5
Q567-0,Madame,215962,215968,[5],5
Q567-1,you,215999,216002,[5],5
Q568-0,you,216028,216031,[4],4
Q569-0,your,216213,216217,[5],5
Q569-0,you,216245,216248,[5],5
Q569-0,your,216249,216253,[5],5
Q570-1,Potapitch,216510,216519,[13],13
Q570-1,you,216521,216524,[13],13
Q571-0,You,217535,217538,[4],4
Q571-1,her,217583,217586,[5],5
Q571-1,her,217627,217630,[5],5
Q571-1,she,217686,217689,[5],5
Q571-1,she,217747,217750,[5],5
Q571-1,she,217820,217823,[5],5
Q571-1,sir,217841,217844,[4],4
Q571-1,she,217861,217864,[5],5
Q571-1,you,217879,217882,[4],4
Q571-1,her,217899,217902,[5],5
Q571-1,her,217920,217923,[5],5
Q571-1,her,217974,217977,[5],5
Q571-1,she,217987,217990,[5],5
Q571-1,she,218020,218023,[5],5
Q571-1,she,218029,218032,[5],5
Q571-1,her,218067,218070,[5],5
Q571-1,you,218239,218242,[4],4
Q571-1,she,218369,218372,[5],5
Q573-0,She,231650,231653,[5],5
Q573-0,she,231687,231690,[5],5
Q574-0,She,231719,231722,[5],5
Q574-0,she,231802,231805,[5],5
Q574-0,her,231899,231902,[5],5
Q575-0,you,231942,231945,[10],10
Q579-0,a certain person,236533,236549,[12],12
Q580-0,Alexis Ivanovitch,237291,237308,[4],4
Q582-0,General,238066,238073,[16],16
Q582-1,Mlle. Blanche,238099,238112,[7],7
Q582-1,her,238177,238180,[7],7
Q583-1,my mother,238550,238559,[5],5
Q583-1,my good sir,238603,238614,[4],4
Q583-2,you,238718,238721,[4],4
Q583-3,you,238808,238811,[4],4
Q583-3,her,238857,238860,[5],5
Q584-0,He,239376,239378,[8],8
Q584-1,him,239452,239455,[8],8
Q584-1,you,239510,239513,[4],4
Q585-0,you,239700,239703,[16],16
Q585-0,your,239708,239712,[16],16
Q585-1,you,239768,239771,[16],16
Q588-0,Alexis Ivanovitch,241050,241067,[4],4
Q588-1,you,241137,241140,[4],4
Q588-1,you,241153,241156,[4],4
Q588-1,You,241280,241283,[4],4
Q588-1,you,241799,241802,[4],4
Q589-0,You,242203,242206,[4],4
Q589-0,Alexis Ivanovitch,242221,242238,[4],4
Q589-1,that unhappy General of yours,242474,242503,[16],16
Q589-1,him,242540,242543,[16],16
Q589-1,he,242584,242586,[16],16
Q589-1,him,242629,242632,[16],16
Q589-1,he,242722,242724,[16],16
Q589-1,Martha,242816,242822,[9],9
Q590-0,your,243687,243691,[4],4
Q590-1,Prascovia,243763,243772,[12],12
Q590-1,her,243791,243794,[12],12
