qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q177-1,"But  ed or no  ed, the warrant says  body,  and duty s duty ","[64422, 64482]",Jaffers,"['The Invisible Man', 'Mr. Hall', 'Mr. Sandy Wadgers']",Explicit,said Mr Jaffers,[],[],[],X,177,minor,TheInvisibleMan,239,239,7,7,9,64422,64482
Q178-0,Keep off!,"[64486, 64495]",The Invisible Man,"['Mr. Hall', 'Jaffers', 'Mr. Sandy Wadgers']",Anaphoric,said the figure,[],[],[],X,178,major,TheInvisibleMan,240,240,7,7,24,64486,64495
Q179-0,"Get the feet,","[65252, 65265]",Jaffers,"['The Invisible Man', 'Mr. Hall', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,[],[],[],X,179,minor,TheInvisibleMan,242,242,7,7,9,65252,65265
Q180-0,"I ll surrender,","[65788, 65803]",The Invisible Man,"['Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,cried the stranger,[],[],[],X,180,major,TheInvisibleMan,244,244,7,7,24,65788,65803
Q181-0,"It s no good,","[66000, 66013]",The Invisible Man,"['Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Anaphoric,he said,[],[],[],X,181,major,TheInvisibleMan,244,244,7,7,24,66000,66013
Q182-0,I say!,"[66297, 66303]",Jaffers,"['Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,[],[],[],X,182,minor,TheInvisibleMan,246,246,7,7,9,66297,66303
Q182-1,Darn it! Can t use  em as I can see.,"[66400, 66436]",Jaffers,"['Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,[],[],[],X,182,minor,TheInvisibleMan,246,246,7,7,9,66400,66436
Q183-0,Why!,"[66678, 66682]",Huxter,"['The Invisible Man', 'Mr. Hall', 'Jaffers', 'Mr. Sandy Wadgers']",Explicit,said Huxter,[],[],[],X,183,minor,TheInvisibleMan,248,248,7,7,8,66678,66682
Q183-1,that s not a man at all. It s just empty clothes. Look! You can see down his collar and the linings of his clothes. I could put my arm ,"[66708, 66843]",Huxter,"['The Invisible Man', 'Mr. Hall', 'Jaffers', 'Mr. Sandy Wadgers']",Explicit,said Huxter,"['his', 'his']","[[66781, 66784], [66811, 66814]]","[['The Invisible Man'], ['The Invisible Man']]",X,183,minor,TheInvisibleMan,248,248,7,7,8,66708,66843
Q184-0,"I wish you d keep your fingers out of my eye,","[66955, 67000]",The Invisible Man,"['Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Anaphoric,said the aerial voice,"['you', 'your']","[[66962, 66965], [66973, 66977]]","[['Huxter'], ['Huxter']]",X,184,major,TheInvisibleMan,249,249,7,7,24,66955,67000
Q184-1,"The fact is, I m all here head, hands, legs, and all the rest of it, but it happens I m invisible. It s a confounded nuisance, but I am. That s no reason why I should be poked to pieces by every stupid bumpkin in Iping, is it?","[67061, 67287]",The Invisible Man,"['Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Anaphoric,said the aerial voice,[],[],[],X,184,major,TheInvisibleMan,249,249,7,7,24,67061,67287
Q185-0,"Invisible, eh?","[67490, 67504]",Huxter,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Jaffers', 'Mr. Sandy Wadgers']",Explicit,said Huxter,[],[],[],X,185,minor,TheInvisibleMan,251,251,7,7,8,67490,67504
Q185-1,Who ever heard the likes of that?,"[67551, 67584]",Huxter,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Jaffers', 'Mr. Sandy Wadgers']",Explicit,said Huxter,[],[],[],X,185,minor,TheInvisibleMan,251,251,7,7,8,67551,67584
Q186-0,"It s strange, perhaps, but it s not a crime. Why am I assaulted by a policeman in this fashion?","[67588, 67683]",The Invisible Man,"['Mr. Teddy Henfrey', 'Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Implicit,,[],[],[],X,186,major,TheInvisibleMan,252,252,7,7,24,67588,67683
Q187-0,"Ah! that s a different matter,","[67687, 67717]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,[],[],[],X,187,minor,TheInvisibleMan,253,253,7,7,9,67687,67717
Q187-1,"No doubt you are a bit difficult to see in this light, but I got a warrant and it s all correct. What I m after ain t no invisibility, it s burglary. There s a house been broke into and money took.","[67734, 67931]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,['you'],"[[67743, 67746]]",[['The Invisible Man']],X,187,minor,TheInvisibleMan,253,253,7,7,9,67734,67931
Q188-0,Well?,"[67935, 67940]",The Invisible Man,"['Mr. Teddy Henfrey', 'Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Implicit,,[],[],[],X,188,major,TheInvisibleMan,254,254,7,7,24,67935,67940
Q189-0,And circumstances certainly point ,"[67944, 67978]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Implicit,,[],[],[],X,189,minor,TheInvisibleMan,255,255,7,7,9,67944,67978
Q190-0,Stuff and nonsense!,"[67982, 68001]",The Invisible Man,"['Mr. Teddy Henfrey', 'Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said the Invisible Man,[],[],[],X,190,major,TheInvisibleMan,256,256,7,7,24,67982,68001
Q191-0,"I hope so, sir; but I ve got my instructions.","[68029, 68074]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Implicit,,['sir'],"[[68040, 68043]]",[['The Invisible Man']],X,191,minor,TheInvisibleMan,257,257,7,7,9,68029,68074
Q192-0,"Well,","[68078, 68083]",The Invisible Man,"['Mr. Teddy Henfrey', 'Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said the stranger,[],[],[],X,192,major,TheInvisibleMan,258,258,7,7,24,68078,68083
Q192-1,I ll come. I ll _come_. But no handcuffs.,"[68105, 68146]",The Invisible Man,"['Mr. Teddy Henfrey', 'Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said the stranger,[],[],[],X,192,major,TheInvisibleMan,258,258,7,7,24,68105,68146
Q193-0,"It s the regular thing,","[68150, 68173]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,[],[],[],X,193,minor,TheInvisibleMan,259,259,7,7,9,68150,68173
Q194-0,"No handcuffs,","[68191, 68204]",The Invisible Man,"['Mr. Teddy Henfrey', 'Mr. Hall', 'Jaffers', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,stipulated the stranger,[],[],[],X,194,major,TheInvisibleMan,260,260,7,7,24,68191,68204
Q195-0,"Pardon me,","[68233, 68243]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,[],[],[],X,195,minor,TheInvisibleMan,261,261,7,7,9,68233,68243
Q195-1,"Here, stop that,","[68464, 68480]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,[],[],[],X,195,minor,TheInvisibleMan,263,263,7,7,9,68464,68480
Q195-2,Hold him!,"[68651, 68660]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,['him'],"[[68656, 68659]]",[['The Invisible Man']],X,195,minor,TheInvisibleMan,263,263,7,7,9,68651,68660
Q195-3,Once he gets the things off ,"[68685, 68713]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,said Jaffers,['he'],"[[68690, 68692]]",[['The Invisible Man']],X,195,minor,TheInvisibleMan,263,263,7,7,9,68685,68713
Q196-0,I got him!,"[70213, 70223]",Jaffers,"['Mr. Teddy Henfrey', 'The Invisible Man', 'Mr. Hall', 'Huxter', 'Mr. Sandy Wadgers']",Explicit,shouted Jaffers,['him'],"[[70219, 70222]]",[['The Invisible Man']],X,196,minor,TheInvisibleMan,267,267,7,7,9,70213,70223
Q197-0,"They re boots, anyhow,","[73851, 73873]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,197,major,TheInvisibleMan,276,276,9,9,24,73851,73873
Q198-0,"They are charity boots,","[73893, 73916]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,198,major,TheInvisibleMan,277,277,9,9,12,73893,73916
Q198-1,"and which is the ugliest pair in the whole blessed universe, I m darned if I know!","[73999, 74081]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,198,major,TheInvisibleMan,277,277,9,9,12,73999,74081
Q199-0,"H m,","[74085, 74089]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,199,major,TheInvisibleMan,278,278,9,9,24,74085,74089
Q200-0,"I ve worn worse in fact, I ve worn none. But none so owdacious ugly if you ll allow the expression. I ve been cadging boots in particular for days. Because I was sick of _them_. They re sound enough, of course. But a gentleman on tramp sees such a thundering lot of his boots. And if you ll believe me, I ve raised nothing in the whole blessed country, try as I would, but _them_. Look at  em! And a good country for boots, too, in a general way. But it s just my promiscuous luck. I ve got my boots in this country ten years or more. And then they treat you like this.","[74109, 74678]",Mr. Thomas Marvel,['The Invisible Man'],Implicit,,"['you', 'you']","[[74180, 74183], [74393, 74396]]","[['The Invisible Man'], ['The Invisible Man']]",X,200,major,TheInvisibleMan,279,279,9,9,12,74109,74678
Q201-0,"It s a beast of a country,","[74682, 74708]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,201,major,TheInvisibleMan,280,280,9,9,24,74682,74708
Q201-1,And pigs for people.,"[74727, 74747]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,201,major,TheInvisibleMan,280,280,9,9,24,74727,74747
Q202-0,Ain t it?,"[74751, 74760]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,202,major,TheInvisibleMan,281,281,9,9,12,74751,74760
Q202-1,Lord! But them boots! It beats it.,"[74787, 74821]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,202,major,TheInvisibleMan,281,281,9,9,12,74787,74821
Q202-2,Where _are_ yer?,"[75087, 75103]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,202,major,TheInvisibleMan,282,282,9,9,12,75087,75103
Q203-0,Am I drunk?,"[75266, 75277]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,[],[],[],X,203,major,TheInvisibleMan,283,283,9,9,12,75266,75277
Q203-1,Have I had visions? Was I talking to myself? What the ,"[75297, 75351]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,[],[],[],X,203,major,TheInvisibleMan,283,283,9,9,12,75297,75351
Q204-0,"Don t be alarmed,","[75355, 75372]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said a Voice,[],[],[],X,204,major,TheInvisibleMan,284,284,9,9,24,75355,75372
Q205-0,"None of your ventriloquising _me_,","[75390, 75424]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,['your'],"[[75398, 75402]]",[['The Invisible Man']],X,205,major,TheInvisibleMan,285,285,9,9,12,75390,75424
Q205-1,"Where _are_ yer? Alarmed, indeed!","[75479, 75512]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,['yer'],"[[75491, 75494]]",[['The Invisible Man']],X,205,major,TheInvisibleMan,285,285,9,9,12,75479,75512
Q206-0,"Don t be alarmed,","[75516, 75533]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,repeated the Voice,[],[],[],X,206,major,TheInvisibleMan,286,286,9,9,24,75516,75533
Q207-0,"_You ll_ be alarmed in a minute, you silly fool,","[75557, 75605]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,"['You', 'you silly fool']","[[75558, 75561], [75590, 75604]]","[['The Invisible Man'], ['The Invisible Man']]",X,207,major,TheInvisibleMan,287,287,9,9,12,75557,75605
Q207-1,Where _are_ yer? Lemme get my mark on yer...,"[75632, 75676]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,"['yer', 'yer']","[[75644, 75647], [75670, 75673]]","[['The Invisible Man'], ['The Invisible Man']]",X,207,major,TheInvisibleMan,287,287,9,9,12,75632,75676
Q207-2,Are yer _buried_?,"[75680, 75697]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,['yer'],"[[75684, 75687]]",[['The Invisible Man']],X,207,major,TheInvisibleMan,288,288,9,9,12,75680,75697
Q207-3,"Peewit, indeed!","[75880, 75895]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,207,major,TheInvisibleMan,291,291,9,9,12,75880,75895
Q207-4,This ain t no time for foolery.,"[75922, 75953]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,207,major,TheInvisibleMan,291,291,9,9,12,75922,75953
Q207-5,"So help me,","[76166, 76177]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,207,major,TheInvisibleMan,291,291,9,9,12,76166,76177
Q207-6,It s the drink! I might ha  known.,"[76250, 76284]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,207,major,TheInvisibleMan,291,291,9,9,12,76250,76284
Q208-0,"It s not the drink,","[76288, 76307]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,208,major,TheInvisibleMan,292,292,9,9,24,76288,76307
Q208-1,You keep your nerves steady.,"[76326, 76354]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,"['You', 'your']","[[76326, 76329], [76335, 76339]]","[['Mr. Thomas Marvel'], ['Mr. Thomas Marvel']]",X,208,major,TheInvisibleMan,292,292,9,9,24,76326,76354
Q209-0,Ow!,"[76358, 76361]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,[],[],[],X,209,major,TheInvisibleMan,293,293,9,9,12,76358,76361
Q210-0,It s the drink!,"[76425, 76440]",Mr. Thomas Marvel,[],Anaphoric,his lips repeated,[],[],[],X,210,major,TheInvisibleMan,293,293,9,9,12,76425,76440
Q211-0,"I could have _swore_ I heard a voice,","[76532, 76569]",Mr. Thomas Marvel,[],Anaphoric,he whispered,[],[],[],X,211,major,TheInvisibleMan,293,293,9,9,12,76532,76569
Q212-0,Of course you did.,"[76587, 76605]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,['you'],"[[76597, 76600]]",[['Mr. Thomas Marvel']],X,212,major,TheInvisibleMan,294,294,9,9,24,76587,76605
Q213-0,"It s there again,","[76609, 76626]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,[],[],[],X,213,major,TheInvisibleMan,295,295,9,9,12,76609,76626
Q214-0,"Don t be a fool,","[76809, 76825]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,214,major,TheInvisibleMan,295,295,9,9,24,76809,76825
Q215-0,"I m off my blooming chump,","[76845, 76871]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,[],[],[],X,215,major,TheInvisibleMan,296,296,9,9,12,76845,76871
Q215-1,It s no good. It s fretting about them blarsted boots. I m off my blessed blooming chump. Or it s spirits.,"[76891, 76997]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,[],[],[],X,215,major,TheInvisibleMan,296,296,9,9,12,76891,76997
Q216-0,"Neither one thing nor the other,","[77001, 77033]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,216,major,TheInvisibleMan,297,297,9,9,24,77001,77033
Q216-1,Listen!,"[77052, 77059]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,216,major,TheInvisibleMan,297,297,9,9,24,77052,77059
Q217-0,"Chump,","[77063, 77069]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,[],[],[],X,217,major,TheInvisibleMan,298,298,9,9,12,77063,77069
Q218-0,"One minute,","[77090, 77101]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,218,major,TheInvisibleMan,299,299,9,9,24,77090,77101
Q219-0,Well?,"[77165, 77170]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,219,major,TheInvisibleMan,300,300,9,9,12,77165,77170
Q220-0,You think I m just imagination? Just imagination?,"[77266, 77315]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,['You'],"[[77266, 77269]]",[['Mr. Thomas Marvel']],X,220,major,TheInvisibleMan,301,301,9,9,24,77266,77315
Q221-0,What else _can_ you be?,"[77319, 77342]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,['you'],"[[77335, 77338]]",[['The Invisible Man']],X,221,major,TheInvisibleMan,302,302,9,9,12,77319,77342
Q222-0,"Very well,","[77400, 77410]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,222,major,TheInvisibleMan,303,303,9,9,24,77400,77410
Q222-1,Then I m going to throw flints at you till you think differently.,"[77450, 77515]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,"['you', 'you']","[[77484, 77487], [77493, 77496]]","[['Mr. Thomas Marvel'], ['Mr. Thomas Marvel']]",X,222,major,TheInvisibleMan,303,303,9,9,24,77450,77515
Q223-0,But where _are_ yer?,"[77519, 77539]",Mr. Thomas Marvel,['The Invisible Man'],Implicit,,['yer'],"[[77535, 77538]]",[['The Invisible Man']],X,223,major,TheInvisibleMan,304,304,9,9,12,77519,77539
Q224-0,"_Now_,","[78078, 78084]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,224,major,TheInvisibleMan,306,306,9,9,24,78078,78084
Q224-1,Am I imagination?,"[78171, 78188]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,224,major,TheInvisibleMan,306,306,9,9,24,78171,78188
Q224-2,"If you struggle any more,","[78308, 78333]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,['you'],"[[78311, 78314]]",[['Mr. Thomas Marvel']],X,224,major,TheInvisibleMan,307,307,9,9,24,78308,78333
Q224-3,I shall throw the flint at your head.,"[78352, 78389]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,['your'],"[[78379, 78383]]",[['Mr. Thomas Marvel']],X,224,major,TheInvisibleMan,307,307,9,9,24,78352,78389
Q225-0,"It s a fair do,","[78393, 78408]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,225,major,TheInvisibleMan,308,308,9,9,12,78393,78408
Q225-1,I don t understand it. Stones flinging themselves. Stones talking. Put yourself down. Rot away. I m done.,"[78519, 78624]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,225,major,TheInvisibleMan,308,308,9,9,12,78519,78624
Q226-0,"It s very simple,","[78651, 78668]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,226,major,TheInvisibleMan,310,310,9,9,24,78651,78668
Q226-1,I m an invisible man.,"[78687, 78708]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,226,major,TheInvisibleMan,310,310,9,9,24,78687,78708
Q227-0,"Tell us something I don t know,","[78712, 78743]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,['us'],"[[78717, 78719]]",[['Mr. Thomas Marvel']],X,227,major,TheInvisibleMan,311,311,9,9,12,78712,78743
Q227-1,Where you ve hid how you do it I _don t_ know. I m beat.,"[78782, 78838]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,"['you', 'you']","[[78788, 78791], [78803, 78806]]","[['The Invisible Man'], ['The Invisible Man']]",X,227,major,TheInvisibleMan,311,311,9,9,12,78782,78838
Q228-0,"That s all,","[78842, 78853]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,[],[],[],X,228,major,TheInvisibleMan,312,312,9,9,24,78842,78853
Q228-1,I m invisible. That s what I want you to understand.,"[78872, 78924]",The Invisible Man,['Mr. Thomas Marvel'],Explicit,said the Voice,['you'],"[[78906, 78909]]",[['Mr. Thomas Marvel']],X,228,major,TheInvisibleMan,312,312,9,9,24,78872,78924
Q229-0,"Anyone could see that. There is no need for you to be so confounded impatient, mister. _Now_ then. Give us a notion. How are you hid?","[78928, 79061]",Mr. Thomas Marvel,['The Invisible Man'],Implicit,,"['you', 'mister', 'us', 'you']","[[78972, 78975], [79007, 79013], [79032, 79034], [79053, 79056]]","[['The Invisible Man'], ['The Invisible Man'], ['Mr. Thomas Marvel'], ['The Invisible Man']]",X,229,major,TheInvisibleMan,313,313,9,9,12,78928,79061
Q230-0,I m invisible. That s the great point. And what I want you to understand is this ,"[79065, 79146]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,['you'],"[[79120, 79123]]",[['Marvel']],X,230,major,TheInvisibleMan,314,314,9,9,24,79065,79146
Q231-0,But whereabouts?,"[79150, 79166]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,interrupted Mr Marvel,[],[],[],X,231,major,TheInvisibleMan,315,315,9,9,12,79150,79166
Q232-0,Here! Six yards in front of you.,"[79194, 79226]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,['you'],"[[79222, 79225]]",[['Mr. Thomas Marvel']],X,232,major,TheInvisibleMan,316,316,9,9,24,79194,79226
Q233-0,"Oh, _come_! I ain t blind. You ll be telling me next you re just thin air. I m not one of your ignorant tramps ","[79230, 79341]",Mr. Thomas Marvel,['The Invisible Man'],Implicit,,"['You', 'you', 'your']","[[79257, 79260], [79283, 79286], [79320, 79324]]","[['The Invisible Man'], ['The Invisible Man'], ['The Invisible Man']]",X,233,major,TheInvisibleMan,317,317,9,9,12,79230,79341
Q234-0,"Yes, I am thin air. You re looking through me.","[79345, 79391]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,['You'],"[[79365, 79368]]",[['Mr. Thomas Marvel']],X,234,major,TheInvisibleMan,318,318,9,9,24,79345,79391
Q235-0,What! Ain t there any stuff to you. _Vox et_ what is it? jabber. Is it that?,"[79395, 79471]",Mr. Thomas Marvel,['The Invisible Man'],Implicit,,['you'],"[[79426, 79429]]",[['The Invisible Man']],X,235,major,TheInvisibleMan,319,319,9,9,12,79395,79471
Q236-0,"I am just a human being solid, needing food and drink, needing covering too But I m invisible. You see? Invisible. Simple idea. Invisible.","[79475, 79613]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,['You'],"[[79570, 79573]]",[['Mr. Thomas Marvel']],X,236,major,TheInvisibleMan,320,320,9,9,24,79475,79613
Q237-0,"What, real like?","[79617, 79633]",Mr. Thomas Marvel,['The Invisible Man'],Implicit,,[],[],[],X,237,major,TheInvisibleMan,321,321,9,9,12,79617,79633
Q238-0,"Yes, real.","[79637, 79647]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,[],[],[],X,238,major,TheInvisibleMan,322,322,9,9,24,79637,79647
Q239-0,"Let s have a hand of you,","[79651, 79676]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Marvel,['you'],"[[79672, 79675]]",[['The Invisible Man']],X,239,major,TheInvisibleMan,323,323,9,9,12,79651,79676
Q239-1,"if you _are_ real. It won t be so darn out-of-the-way like, then _Lord_!","[79692, 79764]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Marvel,['you'],"[[79695, 79698]]",[['The Invisible Man']],X,239,major,TheInvisibleMan,323,323,9,9,12,79692,79764
Q240-0,how you made me jump! gripping me like that!,"[79776, 79820]",Mr. Thomas Marvel,['The Invisible Man'],Anaphoric,he said,['you'],"[[79780, 79783]]",[['The Invisible Man']],X,240,major,TheInvisibleMan,323,323,9,9,12,79776,79820
Q240-1,I m dashed!,"[80033, 80044]",Mr. Thomas Marvel,['The Invisible Man'],Anaphoric,he said,[],[],[],X,240,major,TheInvisibleMan,325,325,9,9,12,80033,80044
Q240-2,"If this don t beat cock-fighting! Most remarkable! And there I can see a rabbit clean through you,  arf a mile away! Not a bit of you visible except ","[80056, 80205]",Mr. Thomas Marvel,['The Invisible Man'],Anaphoric,he said,"['you', 'you']","[[80150, 80153], [80186, 80189]]","[['The Invisible Man'], ['The Invisible Man']]",X,240,major,TheInvisibleMan,325,325,9,9,12,80056,80205
Q241-0,You  aven t been eatin  bread and cheese?,"[80259, 80300]",Mr. Thomas Marvel,['The Invisible Man'],Anaphoric,he asked,['You'],"[[80259, 80262]]",[['The Invisible Man']],X,241,major,TheInvisibleMan,326,326,9,9,12,80259,80300
Q242-0,"You re quite right, and it s not quite assimilated into the system.","[80341, 80408]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,['You'],"[[80341, 80344]]",[['Mr. Thomas Marvel']],X,242,major,TheInvisibleMan,327,327,9,9,24,80341,80408
Q243-0,Ah!,"[80412, 80415]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,[],[],[],X,243,major,TheInvisibleMan,328,328,9,9,12,80412,80415
Q243-1,"Sort of ghostly, though.","[80435, 80459]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,[],[],[],X,243,major,TheInvisibleMan,328,328,9,9,12,80435,80459
Q244-0,"Of course, all this isn t half so wonderful as you think.","[80463, 80520]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,['you'],"[[80510, 80513]]",[['Mr. Thomas Marvel']],X,244,major,TheInvisibleMan,329,329,9,9,24,80463,80520
Q245-0,"It s quite wonderful enough for _my_ modest wants,","[80524, 80574]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,245,major,TheInvisibleMan,330,330,9,9,12,80524,80574
Q245-1,Howjer manage it! How the dooce is it done?,"[80601, 80644]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Thomas Marvel,[],[],[],X,245,major,TheInvisibleMan,330,330,9,9,12,80601,80644
Q246-0,It s too long a story. And besides ,"[80648, 80683]",The Invisible Man,['Mr. Thomas Marvel'],Implicit,,[],[],[],X,246,major,TheInvisibleMan,331,331,9,9,24,80648,80683
Q247-0,"I tell you, the whole business fairly beats me,","[80687, 80734]",Mr. Thomas Marvel,['The Invisible Man'],Explicit,said Mr Marvel,['you'],"[[80694, 80697]]",[['The Invisible Man']],X,247,major,TheInvisibleMan,332,332,9,9,12,80687,80734
