qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q588-0,What do you mean?,"[102698, 102715]",John Cavendish,"['Mr. Hastings', 'Mr. Wells', 'Hercule Poirot']",Explicit,cried John,['you'],"[[102706, 102709]]",[['Mr. Wells']],X,588,major,TheMysteriousAffairAtStyles,842,842,6,6,12,102698,102715
Q589-0,"In consequence of that quarrel, your mother very suddenly and hurriedly makes a new will. The contents of that will we shall never know. She told no one of its provisions. This morning, no doubt, she would have consulted me on the subject   but she had no chance. The will disappears, and she takes its secret with her to her grave. Cavendish, I much fear there is no coincidence there. Monsieur Poirot, I am sure you agree with me that the facts are very suggestive.","[102797, 103264]",Mr. Wells,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Implicit,,"['your mother', 'we', 'She', 'she', 'she', 'she', 'her', 'her', 'Cavendish', 'Monsieur Poirot', 'you']","[[102829, 102840], [102913, 102915], [102934, 102937], [102993, 102996], [103042, 103045], [103086, 103089], [103112, 103115], [103119, 103122], [103130, 103139], [103184, 103199], [103211, 103214]]","[['Mrs. Inglethorp'], ['Hercule Poirot', 'John Cavendish', 'Mr. Wells', 'Mr. Hastings'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['John Cavendish'], ['Hercule Poirot'], ['Hercule Poirot']]",X,589,major,TheMysteriousAffairAtStyles,843,843,6,6,20,102797,103264
Q590-0,"Suggestive, or not,","[103268, 103287]",John Cavendish,"['Mr. Hastings', 'Mr. Wells', 'Hercule Poirot']",Explicit,interrupted John,[],[],[],X,590,major,TheMysteriousAffairAtStyles,844,844,6,6,12,103268,103287
Q590-1,"we are most grateful to Monsieur Poirot for elucidating the matter. But for him, we should never have known of this will. I suppose, I may not ask you, monsieur, what first led you to suspect the fact?","[103308, 103509]",John Cavendish,"['Mr. Hastings', 'Mr. Wells', 'Hercule Poirot']",Explicit,interrupted John,"['we', 'Monsieur Poirot', 'him', 'we', 'you', 'monsieur', 'you']","[[103308, 103310], [103332, 103347], [103384, 103387], [103389, 103391], [103455, 103458], [103460, 103468], [103485, 103488]]","[['John Cavendish', 'Mr. Wells'], ['Hercule Poirot'], ['Hercule Poirot'], ['John Cavendish', 'Mr. Wells'], ['Hercule Poirot'], ['Hercule Poirot'], ['Hercule Poirot']]",X,590,major,TheMysteriousAffairAtStyles,844,844,6,6,12,103308,103509
Q591-0,"A scribbled over old envelope, and a freshly planted bed of begonias.","[103542, 103611]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Explicit,Poirot smiled and answered,[],[],[],X,591,major,TheMysteriousAffairAtStyles,846,846,6,6,9,103542,103611
Q592-0,Evie!,"[103780, 103785]",John Cavendish,"['Mr. Hastings', 'Mr. Wells', 'Hercule Poirot']",Explicit,cried John,['Evie'],"[[103780, 103784]]",[['Evelyn Howard']],X,592,major,TheMysteriousAffairAtStyles,848,848,6,6,12,103780,103785
Q592-1,"Excuse me, Wells.","[103800, 103817]",John Cavendish,"['Mr. Hastings', 'Mr. Wells', 'Hercule Poirot']",Explicit,cried John,['Wells'],"[[103811, 103816]]",[['Mr. Wells']],X,592,major,TheMysteriousAffairAtStyles,848,848,6,6,12,103800,103817
Q593-0,"Miss Howard,","[103892, 103904]",Mr. Hastings,"['Mr. Wells', 'Hercule Poirot']",Anaphoric,I explained,['Miss Howard'],"[[103892, 103903]]",[['Evelyn Howard']],X,593,major,TheMysteriousAffairAtStyles,850,850,6,6,16,103892,103904
Q594-0,"Ah, I am glad she has come. There is a woman with a head and a heart too, Hastings. Though the good God gave her no beauty!","[103921, 104044]",Hercule Poirot,"['Mr. Hastings', 'Mr. Wells']",Implicit,,"['she', 'a woman with a head and a heart too', 'Hastings', 'her']","[[103935, 103938], [103958, 103993], [103995, 104003], [104030, 104033]]","[['Evelyn Howard'], ['Evelyn Howard'], ['Mr. Hastings'], ['Evelyn Howard']]",X,594,major,TheMysteriousAffairAtStyles,851,851,6,6,9,103921,104044
Q595-0,Started the moment I got the wire. Just come off night duty. Hired car. Quickest way to get here.,"[104981, 105078]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,595,minor,TheMysteriousAffairAtStyles,854,854,6,6,7,104981,105078
Q596-0,"Have you had anything to eat this morning, Evie?","[105082, 105130]",John Cavendish,"['Evelyn Howard', 'Mr. Hastings']",Explicit,asked John,"['you', 'Evie']","[[105087, 105090], [105125, 105129]]","[['Evelyn Howard'], ['Evelyn Howard']]",X,596,major,TheMysteriousAffairAtStyles,855,855,6,6,12,105082,105130
Q597-0,No.,"[105146, 105149]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings']",Implicit,,[],[],[],X,597,minor,TheMysteriousAffairAtStyles,856,856,6,6,7,105146,105149
Q598-0,"I thought not. Come along, breakfast's not cleared away yet, and they'll make you some fresh tea.","[105153, 105250]",John Cavendish,"['Hercule Poirot', 'Evelyn Howard', 'Mr. Hastings']",Implicit,,['you'],"[[105231, 105234]]",[['Evelyn Howard']],X,598,major,TheMysteriousAffairAtStyles,857,857,6,6,12,105153,105250
Q599-0,"Look after her, Hastings, will you? Wells is waiting for me. Oh, here's Monsieur Poirot. He's helping us, you know, Evie.","[105270, 105391]",John Cavendish,"['Hercule Poirot', 'Evelyn Howard', 'Mr. Hastings']",Implicit,,"['her', 'Hastings', 'Monsieur Poirot', 'He', 'us', 'you', 'Evie']","[[105281, 105284], [105286, 105294], [105342, 105357], [105359, 105361], [105372, 105374], [105376, 105379], [105386, 105390]]","[['Evelyn Howard'], ['Mr. Hastings'], ['Hercule Poirot'], ['Hercule Poirot'], ['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish'], ['Evelyn Howard'], ['Evelyn Howard']]",X,599,major,TheMysteriousAffairAtStyles,857,857,6,6,12,105270,105391
Q600-0,What do you mean   helping us?,"[105485, 105515]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Implicit,,['you'],"[[105493, 105496]]",[['John Cavendish']],X,600,minor,TheMysteriousAffairAtStyles,859,859,6,6,7,105485,105515
Q601-0,Helping us to investigate.,"[105519, 105545]",John Cavendish,"['Hercule Poirot', 'Evelyn Howard', 'Mr. Hastings']",Implicit,,['us'],"[[105527, 105529]]","[['Mary Cavendish', 'John Cavendish', 'Mr. Lawrence Cavendish']]",X,601,major,TheMysteriousAffairAtStyles,860,860,6,6,12,105519,105545
Q602-0,Nothing to investigate. Have they taken him to prison yet?,"[105549, 105607]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Implicit,,['him'],"[[105589, 105592]]",[['Alfred Inglethorp']],X,602,minor,TheMysteriousAffairAtStyles,861,861,6,6,7,105549,105607
Q603-0,Taken who to prison?,"[105611, 105631]",John Cavendish,"['Hercule Poirot', 'Evelyn Howard', 'Mr. Hastings']",Implicit,,[],[],[],X,603,major,TheMysteriousAffairAtStyles,862,862,6,6,12,105611,105631
Q604-0,"Who? Alfred Inglethorp, of course!","[105635, 105669]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Implicit,,['Alfred Inglethorp'],"[[105640, 105657]]",[['Alfred Inglethorp']],X,604,minor,TheMysteriousAffairAtStyles,863,863,6,6,7,105635,105669
Q605-0,"My dear Evie, do be careful. Lawrence is of the opinion that my mother died from heart seizure.","[105673, 105768]",John Cavendish,"['Hercule Poirot', 'Evelyn Howard', 'Mr. Hastings']",Implicit,,"['My dear Evie', 'Lawrence', 'my mother']","[[105673, 105685], [105702, 105710], [105734, 105743]]","[['Evelyn Howard'], ['Mr. Lawrence Cavendish'], ['Mrs. Inglethorp']]",X,605,major,TheMysteriousAffairAtStyles,864,864,6,6,12,105673,105768
Q606-0,"More fool, Lawrence!","[105772, 105792]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Explicit,retorted Miss Howard,['Lawrence'],"[[105783, 105791]]",[['Mr. Lawrence Cavendish']],X,606,minor,TheMysteriousAffairAtStyles,865,865,6,6,7,105772,105792
Q606-1,Of course Alfred Inglethorp murdered poor Emily   as I always told you he would.,"[105817, 105897]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Explicit,retorted Miss Howard,"['Alfred Inglethorp', 'poor Emily', 'you', 'he']","[[105827, 105844], [105854, 105864], [105884, 105887], [105888, 105890]]","[['Alfred Inglethorp'], ['Mrs. Inglethorp'], ['John Cavendish'], ['Alfred Inglethorp']]",X,606,minor,TheMysteriousAffairAtStyles,865,865,6,6,7,105817,105897
Q607-0,"My dear Evie, don't shout so. Whatever we may think or suspect, it is better to say as little as possible for the present. The inquest isn't until Friday.","[105901, 106055]",John Cavendish,"['Hercule Poirot', 'Evelyn Howard', 'Mr. Hastings']",Implicit,,"['My dear Evie', 'we']","[[105901, 105913], [105940, 105942]]","[['Evelyn Howard'], ['John Cavendish', 'Evelyn Howard']]",X,607,major,TheMysteriousAffairAtStyles,866,866,6,6,12,105901,106055
Q608-0,Not until fiddlesticks!,"[106059, 106082]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Implicit,,[],[],[],X,608,minor,TheMysteriousAffairAtStyles,867,867,6,6,7,106059,106082
Q609-0,"You're all off your heads. The man will be out of the country by then. If he's any sense, he won't stay here tamely and wait to be hanged.","[106135, 106273]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Implicit,,"['You', 'your', 'The man', 'he', 'he']","[[106135, 106138], [106150, 106154], [106162, 106169], [106209, 106211], [106225, 106227]]","[['John Cavendish', 'Mr. Lawrence Cavendish'], ['John Cavendish', 'Mr. Lawrence Cavendish'], ['Mr. Inglethorp'], ['Alfred Inglethorp'], ['Alfred Inglethorp']]",X,609,minor,TheMysteriousAffairAtStyles,867,867,6,6,7,106135,106273
Q610-0,"I know what it is,","[106319, 106337]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Anaphoric,she accused him,[],[],[],X,610,minor,TheMysteriousAffairAtStyles,869,869,6,6,7,106319,106337
Q610-1,"you've been listening to the doctors. Never should. What do they know? Nothing at all   or just enough to make them dangerous. I ought to know   my own father was a doctor. That little Wilkins is about the greatest fool that even I have ever seen. Heart seizure! Sort of thing he would say. Anyone with any sense could see at once that her husband had poisoned her. I always said he'd murder her in her bed, poor soul. Now he's done it. And all you can do is to murmur silly things about","[106357, 106844]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Anaphoric,she accused him,"['you', 'the doctors', 'they', 'them', 'That little Wilkins', 'her husband', 'her', 'he', 'her', 'her', 'he', 'you']","[[106357, 106360], [106382, 106393], [106417, 106421], [106468, 106472], [106530, 106549], [106693, 106704], [106718, 106721], [106737, 106739], [106749, 106752], [106756, 106759], [106780, 106782], [106802, 106805]]","[['John Cavendish'], ['Dr. Wilkins', 'Dr. Bauerstein'], ['Dr. Wilkins', 'Dr. Bauerstein'], ['Dr. Wilkins', 'Dr. Bauerstein'], ['Dr. Wilkins'], ['Alfred Inglethorp'], ['Mrs. Inglethorp'], ['Alfred Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Alfred Inglethorp'], ['John Cavendish']]",X,610,minor,TheMysteriousAffairAtStyles,869,869,6,6,7,106357,106844
Q610-2,and,"[106863, 106866]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Anaphoric,she accused him,[],[],[],X,610,minor,TheMysteriousAffairAtStyles,869,869,6,6,7,106863,106866
Q610-3,"You ought to be ashamed of yourself, John Cavendish.","[106890, 106942]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Anaphoric,she accused him,"['You', 'John Cavendish']","[[106890, 106893], [106927, 106941]]","[['John Cavendish'], ['John Cavendish']]",X,610,minor,TheMysteriousAffairAtStyles,869,869,6,6,7,106890,106942
Q611-0,What do you want me to do?,"[106946, 106972]",John Cavendish,"['Hercule Poirot', 'Evelyn Howard', 'Mr. Hastings']",Explicit,asked John,['you'],"[[106954, 106957]]",[['Evelyn Howard']],X,611,major,TheMysteriousAffairAtStyles,870,870,6,6,12,106946,106972
Q611-1,"Dash it all, Evie, I can't haul him down to the local police station by the scruff of his neck.","[107017, 107112]",John Cavendish,"['Hercule Poirot', 'Evelyn Howard', 'Mr. Hastings']",Explicit,asked John,"['Evie', 'him', 'his']","[[107030, 107034], [107049, 107052], [107103, 107106]]","[['Evelyn Howard'], ['Alfred Inglethorp'], ['Alfred Inglethorp']]",X,611,major,TheMysteriousAffairAtStyles,870,870,6,6,12,107017,107112
Q612-0,"Well, you might do something. Find out how he did it. He's a crafty beggar. Dare say he soaked fly papers. Ask cook if she's missed any.","[107116, 107252]",Evelyn Howard,"['John Cavendish', 'Mr. Hastings', 'Hercule Poirot']",Implicit,,"['you', 'he', 'He', 'he']","[[107122, 107125], [107159, 107161], [107170, 107172], [107201, 107203]]","[['John Cavendish'], ['Alfred Inglethorp'], ['Alfred Inglethorp'], ['Alfred Inglethorp']]",X,612,minor,TheMysteriousAffairAtStyles,871,871,6,6,7,107116,107252
Q613-0,"Mademoiselle,","[107795, 107808]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Anaphoric,he said,['Mademoiselle'],"[[107795, 107807]]",[['Evelyn Howard']],X,613,major,TheMysteriousAffairAtStyles,874,874,6,6,9,107795,107808
Q613-1,I want to ask you something.,"[107828, 107856]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Anaphoric,he said,['you'],"[[107842, 107845]]",[['Evelyn Howard']],X,613,major,TheMysteriousAffairAtStyles,874,874,6,6,9,107828,107856
Q614-0,"Ask away,","[107860, 107869]",Evelyn Howard,"['Mr. Hastings', 'Hercule Poirot']",Anaphoric,said the lady,[],[],[],X,614,minor,TheMysteriousAffairAtStyles,875,875,6,6,7,107860,107869
Q615-0,I want to be able to count upon your help.,"[107920, 107962]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Implicit,,['your'],"[[107952, 107956]]",[['Evelyn Howard']],X,615,major,TheMysteriousAffairAtStyles,876,876,6,6,9,107920,107962
Q616-0,"I'll help you to hang Alfred with pleasure,","[107966, 108009]",Evelyn Howard,"['Mr. Hastings', 'Hercule Poirot']",Anaphoric,she replied,"['you', 'Alfred']","[[107976, 107979], [107988, 107994]]","[['Hercule Poirot'], ['Alfred Inglethorp']]",X,616,minor,TheMysteriousAffairAtStyles,877,877,6,6,7,107966,108009
Q616-1,"Hanging's too good for him. Ought to be drawn and quartered, like in good old times.","[108033, 108117]",Evelyn Howard,"['Mr. Hastings', 'Hercule Poirot']",Anaphoric,she replied,['him'],"[[108056, 108059]]",[['Alfred Inglethorp']],X,616,minor,TheMysteriousAffairAtStyles,877,877,6,6,7,108033,108117
Q617-0,"We are at one then,","[108121, 108140]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Explicit,said Poirot,['We'],"[[108121, 108123]]","[['Evelyn Howard', 'Hercule Poirot']]",X,617,major,TheMysteriousAffairAtStyles,878,878,6,6,9,108121,108140
Q617-1,"for I, too, want to hang the criminal.","[108156, 108194]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Explicit,said Poirot,[],[],[],X,617,major,TheMysteriousAffairAtStyles,878,878,6,6,9,108156,108194
Q618-0,Alfred Inglethorp?,"[108198, 108216]",Evelyn Howard,"['Mr. Hastings', 'Hercule Poirot']",Implicit,,['Alfred Inglethorp'],"[[108198, 108215]]",[['Alfred Inglethorp']],X,618,minor,TheMysteriousAffairAtStyles,879,879,6,6,7,108198,108216
Q619-0,"Him, or another.","[108220, 108236]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Implicit,,['Him'],"[[108220, 108223]]",[['Alfred Inglethorp']],X,619,major,TheMysteriousAffairAtStyles,880,880,6,6,9,108220,108236
Q620-0,No question of another. Poor Emily was never murdered until _he_ came along. I don't say she wasn't surrounded by sharks   she was. But it was only her purse they were after. Her life was safe enough. But along comes Mr. Alfred Inglethorp   and within two months   hey presto!,"[108240, 108516]",Evelyn Howard,"['Mr. Hastings', 'Hercule Poirot']",Implicit,,"['Poor Emily', 'he', 'she', 'sharks', 'she', 'her', 'they', 'Her', 'Mr. Alfred Inglethorp']","[[108264, 108274], [108301, 108303], [108329, 108332], [108354, 108360], [108363, 108366], [108388, 108391], [108398, 108402], [108415, 108418], [108457, 108478]]","[['Mrs. Inglethorp'], ['Alfred Inglethorp'], ['Mrs. Inglethorp'], ['John Cavendish', 'Mary Cavendish', 'Miss Murdoch', 'Mr. Lawrence Cavendish'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mary Cavendish', 'John Cavendish', 'Miss Murdoch', 'Mr. Lawrence Cavendish'], ['Mrs. Inglethorp'], ['Alfred Inglethorp']]",X,620,minor,TheMysteriousAffairAtStyles,881,881,6,6,7,108240,108516
Q621-0,"Believe me, Miss Howard,","[108520, 108544]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Explicit,said Poirot,['Miss Howard'],"[[108532, 108543]]",[['Evelyn Howard']],X,621,major,TheMysteriousAffairAtStyles,882,882,6,6,9,108520,108544
Q621-1,"if Mr. Inglethorp is the man, he shall not escape me. On my honour, I will hang him as high as Haman!","[108575, 108676]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Explicit,said Poirot,"['Mr. Inglethorp', 'he', 'him']","[[108578, 108592], [108605, 108607], [108655, 108658]]","[['Alfred Inglethorp'], ['Alfred Inglethorp'], ['Alfred Inglethorp']]",X,621,major,TheMysteriousAffairAtStyles,882,882,6,6,9,108575,108676
Q622-0,"That's better,","[108680, 108694]",Evelyn Howard,"['Mr. Hastings', 'Hercule Poirot']",Explicit,said Miss Howard,[],[],[],X,622,minor,TheMysteriousAffairAtStyles,883,883,6,6,7,108680,108694
Q623-0,"But I must ask you to trust me. Now your help may be very valuable to me. I will tell you why. Because, in all this house of mourning, yours are the only eyes that have wept.","[108738, 108912]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Implicit,,"['you', 'your', 'you', 'yours']","[[108753, 108756], [108774, 108778], [108824, 108827], [108873, 108878]]","[['Evelyn Howard'], ['Evelyn Howard'], ['Evelyn Howard'], ['Evelyn Howard']]",X,623,major,TheMysteriousAffairAtStyles,884,884,6,6,9,108738,108912
Q624-0,"If you mean that I was fond of her   yes, I was. You know, Emily was a selfish old woman in her way. She was very generous, but she always wanted a return. She never let people forget what she had done for them   and, that way she missed love. Don't think she ever realized it, though, or felt the lack of it. Hope not, anyway. I was on a different footing. I took my stand from the first.","[108992, 109381]",Evelyn Howard,"['Mr. Hastings', 'Hercule Poirot']",Implicit,,"['you', 'her', 'You', 'Emily', 'her', 'She', 'she', 'She', 'she', 'she', 'she']","[[108995, 108998], [109023, 109026], [109041, 109044], [109051, 109056], [109084, 109087], [109093, 109096], [109120, 109123], [109148, 109151], [109181, 109184], [109219, 109222], [109248, 109251]]","[['Hercule Poirot'], ['Mrs. Inglethorp'], ['Hercule Poirot'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp']]",X,624,minor,TheMysteriousAffairAtStyles,886,886,6,6,7,108992,109381
Q625-0,"She didn't understand   was very offended sometimes. Said I was foolishly proud. It wasn't that   but I couldn't explain. Anyway, I kept my self-respect. And so, out of the whole bunch, I was the only one who could allow myself to be fond of her. I watched over her. I guarded her from the lot of them, and then a glib-tongued scoundrel comes along, and pooh! all my years of devotion go for nothing.","[109517, 109917]",Evelyn Howard,"['Mr. Hastings', 'Hercule Poirot']",Implicit,,"['She', 'her', 'her', 'her', 'them', 'a glib-tongued scoundrel']","[[109517, 109520], [109759, 109762], [109779, 109782], [109794, 109797], [109814, 109818], [109829, 109853]]","[['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mrs. Inglethorp'], ['Mary Cavendish', 'John Cavendish', 'Miss Murdoch', 'Mr. Lawrence Cavendish'], ['Alfred Inglethorp']]",X,625,minor,TheMysteriousAffairAtStyles,886,886,6,6,7,109517,109917
Q626-0,"I understand, mademoiselle, I understand all you feel. It is most natural. You think that we are lukewarm   that we lack fire and energy   but trust me, it is not so.","[109953, 110119]",Hercule Poirot,"['Evelyn Howard', 'Mr. Hastings']",Implicit,,"['mademoiselle', 'you', 'You', 'we', 'we']","[[109967, 109979], [109998, 110001], [110028, 110031], [110043, 110045], [110066, 110068]]","[['Evelyn Howard'], ['Evelyn Howard'], ['Evelyn Howard'], ['John Cavendish', 'Hercule Poirot'], ['John Cavendish', 'Hercule Poirot']]",X,626,major,TheMysteriousAffairAtStyles,888,888,6,6,9,109953,110119
Q627-0,"Look here, what's going to happen when these two meet?","[110404, 110458]",John Cavendish,['Mr. Hastings'],Implicit,,['these two'],"[[110443, 110452]]","[['Evelyn Howard', 'Mr. Inglethorp']]",X,627,major,TheMysteriousAffairAtStyles,891,891,6,6,12,110404,110458
Q628-0,I've told Mary to keep them apart if she can.,"[110491, 110536]",John Cavendish,['Mr. Hastings'],Implicit,,"['Mary', 'them', 'she']","[[110501, 110505], [110514, 110518], [110528, 110531]]","[['Mary Cavendish'], ['Evelyn Howard', 'Alfred Inglethorp'], ['Mary Cavendish']]",X,628,major,TheMysteriousAffairAtStyles,893,893,6,6,12,110491,110536
Q629-0,Will she be able to do so?,"[110540, 110566]",Mr. Hastings,['John Cavendish'],Implicit,,['she'],"[[110545, 110548]]",[['Mary Cavendish']],X,629,major,TheMysteriousAffairAtStyles,894,894,6,6,16,110540,110566
Q630-0,"The Lord only knows. There's one thing, Inglethorp himself won't be too keen on meeting her.","[110570, 110662]",John Cavendish,['Mr. Hastings'],Implicit,,"['Inglethorp', 'her']","[[110610, 110620], [110658, 110661]]","[['Alfred Inglethorp'], ['Evelyn Howard']]",X,630,major,TheMysteriousAffairAtStyles,895,895,6,6,12,110570,110662
Q631-0,"You've got the keys still, haven't you, Poirot?","[110666, 110713]",Mr. Hastings,"['John Cavendish', 'Mr. Wells', 'Hercule Poirot']",Anaphoric,I asked,"['You', 'you', 'Poirot']","[[110666, 110669], [110701, 110704], [110706, 110712]]","[['Hercule Poirot'], ['Hercule Poirot'], ['Hercule Poirot']]",X,631,major,TheMysteriousAffairAtStyles,896,896,6,6,16,110666,110713
Q632-0,"My mother kept most of her important papers in this despatch-case, I believe,","[110900, 110977]",John Cavendish,"['Mr. Hastings', 'Mr. Wells', 'Hercule Poirot']",Anaphoric,he said,"['My mother', 'her']","[[110900, 110909], [110923, 110926]]","[['Mrs. Inglethorp'], ['Mrs. Inglethorp']]",X,632,major,TheMysteriousAffairAtStyles,898,898,6,6,12,110900,110977
Q633-0,"Permit me. I locked it, out of precaution, this morning.","[111032, 111088]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Implicit,,[],[],[],X,633,major,TheMysteriousAffairAtStyles,900,900,6,6,9,111032,111088
Q634-0,But it's not locked now.,"[111092, 111116]",John Cavendish,"['Mr. Hastings', 'Mr. Wells', 'Hercule Poirot']",Implicit,,[],[],[],X,634,major,TheMysteriousAffairAtStyles,901,901,6,6,12,111092,111116
Q635-0,Impossible!,"[111120, 111131]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Implicit,,[],[],[],X,635,major,TheMysteriousAffairAtStyles,902,902,6,6,9,111120,111131
Q636-0,See.,"[111135, 111139]",John Cavendish,"['Mr. Hastings', 'Mr. Wells', 'Hercule Poirot']",Explicit,John lifted the lid as he spoke,[],[],[],X,636,major,TheMysteriousAffairAtStyles,903,903,6,6,12,111135,111139
Q637-0,_Milles tonnerres!_,"[111180, 111199]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Explicit,cried Poirot,[],[],[],X,637,major,TheMysteriousAffairAtStyles,904,904,6,6,9,111180,111199
Q637-1,And I   who have both the keys in my pocket!,"[111229, 111273]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Explicit,cried Poirot,[],[],[],X,637,major,TheMysteriousAffairAtStyles,904,904,6,6,9,111229,111273
Q637-2,_Eh voil   une affaire!_ This lock has been forced.,"[111331, 111382]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Explicit,cried Poirot,[],[],[],X,637,major,TheMysteriousAffairAtStyles,904,904,6,6,9,111331,111382
Q638-0,"Who? That is the question. Why? Ah, if I only knew. When? Since I was here an hour ago. As to the door being locked, it is a very ordinary lock. Probably any other of the doorkeys in this passage would fit it.","[111605, 111814]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Explicit,Poirot answered,[],[],[],X,638,major,TheMysteriousAffairAtStyles,909,909,6,6,9,111605,111814
Q639-0,"See here, it was like this,","[112067, 112094]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Anaphoric,he said,[],[],[],X,639,major,TheMysteriousAffairAtStyles,911,911,6,6,9,112067,112094
Q639-1,"There was something in that case   some piece of evidence, slight in itself perhaps, but still enough of a clue to connect the murderer with the crime. It was vital to him that it should be destroyed before it was discovered and its significance appreciated. Therefore, he took the risk, the great risk, of coming in here. Finding the case locked, he was obliged to force it, thus betraying his presence. For him to take that risk, it must have been something of great importance.","[112114, 112594]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Anaphoric,he said,[],[],[],X,639,major,TheMysteriousAffairAtStyles,911,911,6,6,9,112114,112594
Q640-0,Ah!,"[112618, 112621]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Explicit,cried Poirot,[],[],[],X,640,major,TheMysteriousAffairAtStyles,913,913,6,6,9,112618,112621
Q640-1,"That, I do not know! A document of some kind, without doubt, possibly the scrap of paper Dorcas saw in her hand yesterday afternoon. And I   ","[112663, 112804]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Explicit,cried Poirot,"['Dorcas', 'her']","[[112752, 112758], [112766, 112769]]","[['Dorcas'], ['Mrs. Inglethorp']]",X,640,major,TheMysteriousAffairAtStyles,913,913,6,6,9,112663,112804
Q640-2,"miserable animal that I am! I guessed nothing! I have behaved like an imbecile! I should never have left that case here. I should have carried it away with me. Ah, triple pig! And now it is gone. It is destroyed   but is it destroyed? Is there not yet a chance   we must leave no stone unturned   ","[112838, 113135]",Hercule Poirot,"['John Cavendish', 'Mr. Hastings', 'Mr. Wells']",Explicit,cried Poirot,['we'],"[[113101, 113103]]","[['Mr. Hastings', 'Hercule Poirot']]",X,640,major,TheMysteriousAffairAtStyles,913,913,6,6,9,112838,113135
Q641-0,"What has happened to your extraordinary little friend, Mr. Hastings? He has just rushed past me like a mad bull.","[113454, 113566]",Mary Cavendish,['Mr. Hastings'],Implicit,,"['your extraordinary little friend', 'Mr. Hastings', 'He']","[[113475, 113507], [113509, 113521], [113523, 113525]]","[['Hercule Poirot'], ['Mr. Hastings'], ['Hercule Poirot']]",X,641,major,TheMysteriousAffairAtStyles,916,916,6,6,14,113454,113566
Q642-0,"He's rather upset about something,","[113570, 113604]",Mr. Hastings,['Mary Cavendish'],Anaphoric,I remarked,['He'],"[[113570, 113572]]",[['Hercule Poirot']],X,642,major,TheMysteriousAffairAtStyles,917,917,6,6,16,113570,113604
