qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q485-0,"My dear Katharine,","[250023, 250041]",William Rodney,['Katharine Hilbery'],Explicit,Rodney exclaimed,['My dear Katharine'],"[[250023, 250040]]",[['Katharine Hilbery']],X,485,major,NightAndDay,727,727,11,11,40,250023,250041
Q485-1,"I don t ask you for criticism, as I should ask a scholar. I dare say there are only five men in England whose opinion of my work matters a straw to me. But I trust you where feeling is concerned. I had you in my mind often when I was writing those scenes. I kept asking myself,  Now is this the sort of thing Katharine would like?  I always think of you when I m writing, Katharine, even when it s the sort of thing you wouldn t know about. And I d rather yes, I really believe I d rather you thought well of my writing than any one in the world.","[250062, 250608]",William Rodney,['Katharine Hilbery'],Explicit,Rodney exclaimed,"['you', 'you', 'Katharine', 'you', 'you', 'you']","[[250074, 250077], [250264, 250267], [250371, 250380], [250412, 250415], [250478, 250481], [250551, 250554]]","[['Katharine Hilbery'], ['Katharine Hilbery'], ['Katharine Hilbery'], ['Katharine Hilbery'], ['Katharine Hilbery'], ['Katharine Hilbery']]",X,485,major,NightAndDay,727,727,11,11,40,250062,250608
Q486-0,"You think too much of me altogether, William,","[250691, 250736]",Katharine Hilbery,['William Rodney'],Anaphoric,she said,"['You', 'William']","[[250691, 250694], [250728, 250735]]","[['William Rodney'], ['William Rodney']]",X,486,major,NightAndDay,729,729,11,11,19,250691,250736
Q487-0,"No, Katharine, I don t,","[250806, 250829]",William Rodney,['Katharine Hilbery'],Anaphoric,he replied,['Katharine'],"[[250810, 250819]]",[['Katharine Hilbery']],X,487,major,NightAndDay,730,730,11,11,40,250806,250829
Q487-1,It does me good to think of you.,"[250884, 250916]",William Rodney,['Katharine Hilbery'],Anaphoric,he replied,['you'],"[[250912, 250915]]",[['Katharine Hilbery']],X,487,major,NightAndDay,730,730,11,11,40,250884,250916
Q488-0,"William,","[253149, 253157]",Katharine Hilbery,['William Rodney'],Anaphoric,she said,['William'],"[[253149, 253156]]",[['William Rodney']],X,488,major,NightAndDay,733,733,11,11,19,253149,253157
Q489-0,"William,","[253261, 253269]",Katharine Hilbery,['William Rodney'],Anaphoric,she repeated,['William'],"[[253261, 253268]]",[['William Rodney']],X,489,major,NightAndDay,733,733,11,11,19,253261,253269
Q489-1,"if you still want me to marry you, I will.","[253293, 253335]",Katharine Hilbery,['William Rodney'],Anaphoric,she repeated,"['you', 'you']","[[253296, 253299], [253323, 253326]]","[['William Rodney'], ['William Rodney']]",X,489,major,NightAndDay,733,733,11,11,19,253293,253335
Q490-0,"Is Mr. Hilbery at home, or Mrs. Hilbery?","[257665, 257705]",Ralph Denham,['Parlor-Maid'],Explicit,Denham asked,"['Mr. Hilbery', 'Mrs. Hilbery']","[[257668, 257679], [257692, 257704]]","[['Mr. Hilbery'], ['Mrs. Hilbery']]",X,490,major,NightAndDay,740,740,12,12,35,257665,257705
Q491-0,"No, sir. But Miss Hilbery is at home,","[257768, 257805]",Parlor-Maid,['Ralph Denham'],Anaphoric,the girl answered,"['sir', 'Miss Hilbery']","[[257772, 257775], [257781, 257793]]","[['Ralph Denham'], ['Katharine Hilbery']]",X,491,minor,NightAndDay,741,741,12,12,38,257768,257805
Q492-0,"My father is out,","[258688, 258705]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she replied,['My father'],"[[258688, 258697]]",[['Mr. Hilbery']],X,492,major,NightAndDay,745,745,12,12,19,258688,258705
Q492-1,"But if you can wait, I expect him soon.","[258721, 258760]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she replied,"['you', 'him']","[[258728, 258731], [258751, 258754]]","[['Ralph Denham'], ['Mr. Hilbery']]",X,492,major,NightAndDay,745,745,12,12,19,258721,258760
Q493-0,Is that one of the moderns whom you despise?,"[259011, 259055]",Ralph Denham,['Katharine Hilbery'],Anaphoric,he asked,['you'],"[[259043, 259046]]",[['Katharine Hilbery']],X,493,major,NightAndDay,747,747,12,12,35,259011,259055
Q494-0,"Yes,","[259113, 259117]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she replied,[],[],[],X,494,major,NightAndDay,748,748,12,12,19,259113,259117
Q494-1,I think even you would despise him.,"[259133, 259168]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she replied,['you'],"[[259146, 259149]]",[['Ralph Denham']],X,494,major,NightAndDay,748,748,12,12,19,259133,259168
Q495-0,Even I?,"[259172, 259179]",Ralph Denham,['Katharine Hilbery'],Anaphoric,he repeated,[],[],[],X,495,major,NightAndDay,749,749,12,12,35,259172,259179
Q495-1,Why even I?,"[259195, 259206]",Ralph Denham,['Katharine Hilbery'],Anaphoric,he repeated,[],[],[],X,495,major,NightAndDay,749,749,12,12,35,259195,259206
Q496-0,You said you liked modern things; I said I hated them.,"[259210, 259264]",Katharine Hilbery,['Ralph Denham'],Implicit,,"['You', 'you']","[[259210, 259213], [259219, 259222]]","[['Ralph Denham'], ['Ralph Denham']]",X,496,major,NightAndDay,750,750,12,12,19,259210,259264
Q497-0,Or did I confess that I hated all books?,"[259426, 259466]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she went on,[],[],[],X,497,major,NightAndDay,752,752,12,12,19,259426,259466
Q497-1,I forget ,"[259525, 259534]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she went on,[],[],[],X,497,major,NightAndDay,752,752,12,12,19,259525,259534
Q498-0,Do you hate all books?,"[259538, 259560]",Ralph Denham,['Katharine Hilbery'],Anaphoric,he asked,['you'],"[[259541, 259544]]",[['Katharine Hilbery']],X,498,major,NightAndDay,753,753,12,12,35,259538,259560
Q499-0,"It would be absurd to say that I hate all books when I ve only read ten, perhaps; but   Here she pulled herself up short.","[259574, 259695]",Katharine Hilbery,['Ralph Denham'],Implicit,,[],[],[],X,499,major,NightAndDay,754,754,12,12,19,259574,259695
Q500-0,Well?,"[259699, 259704]",Ralph Denham,['Katharine Hilbery'],Implicit,,[],[],[],X,500,major,NightAndDay,755,755,12,12,35,259699,259704
Q501-0,"Yes, I do hate books,","[259708, 259729]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she continued,[],[],[],X,501,major,NightAndDay,756,756,12,12,19,259708,259729
Q501-1,Why do you want to be for ever talking about your feelings? That s what I can t make out. And poetry s all about feelings novels are all about feelings.,"[259747, 259899]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she continued,['you'],"[[259754, 259757]]",[['Ralph Denham']],X,501,major,NightAndDay,756,756,12,12,19,259747,259899
Q502-0,"My mother wants me to tell you,","[261608, 261639]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she said,"['My mother', 'you']","[[261608, 261617], [261635, 261638]]","[['Mrs. Hilbery'], ['Ralph Denham']]",X,502,major,NightAndDay,760,760,12,12,19,261608,261639
Q502-1,"that she hopes you have begun your poem. She says every one ought to write poetry.... All my relations write poetry,","[261652, 261768]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she said,"['she', 'you', 'She']","[[261657, 261660], [261667, 261670], [261693, 261696]]","[['Mrs. Hilbery'], ['Ralph Denham'], ['Mrs. Hilbery']]",X,502,major,NightAndDay,760,760,12,12,19,261652,261768
Q502-2,"I can t bear to think of it sometimes because, of course, it s none of it any good. But then one needn t read it ","[261784, 261897]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she said,[],[],[],X,502,major,NightAndDay,760,760,12,12,19,261784,261897
Q503-0,"You don t encourage me to write a poem,","[261901, 261940]",Ralph Denham,['Katharine Hilbery'],Explicit,said Ralph,['You'],"[[261901, 261904]]",[['Katharine Hilbery']],X,503,major,NightAndDay,761,761,12,12,35,261901,261940
Q504-0,"But you re not a poet, too, are you?","[261956, 261992]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she inquired,"['you', 'you']","[[261960, 261963], [261988, 261991]]","[['Ralph Denham'], ['Ralph Denham']]",X,504,major,NightAndDay,762,762,12,12,19,261956,261992
Q505-0,Should I tell you if I were?,"[262041, 262069]",Ralph Denham,['Katharine Hilbery'],Implicit,,['you'],"[[262055, 262058]]",[['Katharine Hilbery']],X,505,major,NightAndDay,763,763,12,12,35,262041,262069
Q506-0,"Yes. Because I think you speak the truth,","[262073, 262114]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she said,['you'],"[[262094, 262097]]",[['Ralph Denham']],X,506,major,NightAndDay,764,764,12,12,19,262073,262114
Q507-0,Are you a poet?,"[262377, 262392]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she demanded,['you'],"[[262381, 262384]]",[['Ralph Denham']],X,507,major,NightAndDay,765,765,12,12,19,262377,262392
Q508-0,"No. I haven t written any poetry for years,","[262547, 262590]",Ralph Denham,['Katharine Hilbery'],Anaphoric,he replied,[],[],[],X,508,major,NightAndDay,766,766,12,12,35,262547,262590
Q508-1,"But all the same, I don t agree with you. I think it s the only thing worth doing.","[262605, 262687]",Ralph Denham,['Katharine Hilbery'],Anaphoric,he replied,['you'],"[[262642, 262645]]",[['Katharine Hilbery']],X,508,major,NightAndDay,766,766,12,12,35,262605,262687
Q509-0,Why do you say that?,"[262691, 262711]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she asked,['you'],"[[262698, 262701]]",[['Ralph Denham']],X,509,major,NightAndDay,767,767,12,12,19,262691,262711
Q510-0,Why?,"[262816, 262820]",Ralph Denham,['Katharine Hilbery'],Implicit,,[],[],[],X,510,major,NightAndDay,768,768,12,12,35,262816,262820
Q511-0,"Because, I suppose, it keeps an ideal alive which might die otherwise.","[262878, 262948]",Ralph Denham,['Katharine Hilbery'],Implicit,,[],[],[],X,511,major,NightAndDay,768,768,12,12,35,262878,262948
Q512-0,"I don t know that there s much sense in having ideals,","[263155, 263209]",Katharine Hilbery,['Ralph Denham'],Anaphoric,she said,[],[],[],X,512,major,NightAndDay,770,770,12,12,19,263155,263209
Q513-0,"But you have them,","[263223, 263241]",Ralph Denham,['Katharine Hilbery'],Anaphoric,he replied,['you'],"[[263227, 263230]]",[['Katharine Hilbery']],X,513,major,NightAndDay,771,771,12,12,35,263223,263241
Q513-1,"Why do we call them ideals? It s a stupid word. Dreams, I mean ","[263270, 263333]",Ralph Denham,['Katharine Hilbery'],Anaphoric,he replied,[],[],[],X,513,major,NightAndDay,771,771,12,12,35,263270,263333
Q514-0,"Dreams, I mean,","[263440, 263455]",Ralph Denham,['Katharine Hilbery'],Anaphoric,he said,[],[],[],X,514,major,NightAndDay,772,772,12,12,35,263440,263455
Q515-0,My aunts!,"[263800, 263809]",Katharine Hilbery,['Ralph Denham'],Explicit,Katharine murmured,['My aunts'],"[[263800, 263808]]","[['Mrs. Milvain', 'Mrs. Cosham']]",X,515,major,NightAndDay,774,774,12,12,19,263800,263809
Q516-0,"I come from Woking, Mr. Popham. You may well ask me, why Woking? and to that I answer, for perhaps the hundredth time, because of the sunsets. We went there for the sunsets, but that was five-and-twenty years ago. Where are the sunsets now? Alas! There is no sunset now nearer than the South Coast.","[265492, 265790]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she now addressed Ralph,"['Mr. Popham', 'You']","[[265512, 265522], [265524, 265527]]","[['Ralph Denham'], ['Ralph Denham']]",X,516,minor,NightAndDay,775,775,12,12,30,265492,265790
Q517-0,Where are the sunsets now?,"[266127, 266153]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she repeated,[],[],[],X,517,minor,NightAndDay,776,776,12,12,30,266127,266153
Q517-1,"Do you find sunsets now, Mr. Popham?","[266170, 266206]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she repeated,"['you', 'Mr. Popham']","[[266173, 266176], [266195, 266205]]","[['Ralph Denham'], ['Ralph Denham']]",X,517,minor,NightAndDay,776,776,12,12,30,266170,266206
Q518-0,"I live at Highgate,","[266210, 266229]",Ralph Denham,"['Katharine Hilbery', 'Aunt Millicent', 'Mrs. Milvain']",Anaphoric,he replied,[],[],[],X,518,major,NightAndDay,777,777,12,12,35,266210,266229
Q519-0,"At Highgate? Yes, Highgate has its charms; your Uncle John lived at Highgate,","[266245, 266322]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she jerked,['Uncle John'],"[[266293, 266303]]",[['Uncle John']],X,519,minor,NightAndDay,778,778,12,12,30,266245,266322
Q520-0,"I dare say there are very pretty lanes in Highgate. I can recollect walking with your mother, Katharine, through lanes blossoming with wild hawthorn. But where is the hawthorn now? You remember that exquisite description in De Quincey, Mr. Popham? but I forget, you, in your generation, with all your activity and enlightenment, at which I can only marvel","[266475, 266830]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she looked up and observed,"['your mother', 'Katharine', 'Mr. Popham', 'you', 'your', 'your']","[[266556, 266567], [266569, 266578], [266711, 266721], [266737, 266740], [266745, 266749], [266771, 266775]]","[['Mrs. Hilbery'], ['Katharine Hilbery'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham']]",X,520,minor,NightAndDay,778,778,12,12,30,266475,266830
Q520-1,"do not read De Quincey. You have your Belloc, your Chesterton, your Bernard Shaw why should you read De Quincey?","[266883, 266995]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she looked up and observed,"['You', 'your', 'your', 'you']","[[266907, 266910], [266929, 266933], [266946, 266950], [266975, 266978]]","[['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham']]",X,520,minor,NightAndDay,778,778,12,12,30,266883,266995
Q521-0,"But I do read De Quincey,","[266999, 267024]",Ralph Denham,"['Katharine Hilbery', 'Aunt Millicent', 'Mrs. Milvain']",Explicit,Ralph protested,[],[],[],X,521,major,NightAndDay,779,779,12,12,35,266999,267024
Q521-1,"more than Belloc and Chesterton, anyhow.","[267044, 267084]",Ralph Denham,"['Katharine Hilbery', 'Aunt Millicent', 'Mrs. Milvain']",Explicit,Ralph protested,[],[],[],X,521,major,NightAndDay,779,779,12,12,35,267044,267084
Q522-0,Indeed!,"[267088, 267095]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,exclaimed Mrs Cosham,[],[],[],X,522,minor,NightAndDay,780,780,12,12,30,267088,267095
Q522-1,"You are, then, a  rara avis  in your generation. I am delighted to meet anyone who reads De Quincey.","[267168, 267268]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,exclaimed Mrs Cosham,['You'],"[[267168, 267171]]",[['Ralph Denham']],X,522,minor,NightAndDay,780,780,12,12,30,267168,267268
Q523-0,Does your friend _write?_,"[267383, 267408]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she hollowed her hand into a screen and leaning towards Katharine inquired,[],[],[],X,523,minor,NightAndDay,781,781,12,12,30,267383,267408
Q524-0,"Mr. Denham,","[267412, 267423]",Katharine Hilbery,"['Ralph Denham', 'Aunt Millicent', 'Mrs. Milvain']",Explicit,said Katharine,['Mr. Denham'],"[[267412, 267422]]",[['Ralph Denham']],X,524,major,NightAndDay,782,782,12,12,19,267412,267423
Q524-1,writes for the Review. He is a lawyer.,"[267491, 267529]",Katharine Hilbery,"['Ralph Denham', 'Aunt Millicent', 'Mrs. Milvain']",Explicit,said Katharine,['He'],"[[267514, 267516]]",[['Ralph Denham']],X,524,major,NightAndDay,782,782,12,12,19,267491,267529
Q525-0,"The clean-shaven lips, showing the expression of the mouth! I recognize them at once. I always feel at home with lawyers, Mr. Denham ","[267533, 267666]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Implicit,,['Mr. Denham'],"[[267655, 267665]]",[['Ralph Denham']],X,525,minor,NightAndDay,783,783,12,12,30,267533,267666
Q526-0,"They used to come about so much in the old days,","[267670, 267718]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Explicit,Mrs Milvain interposed,[],[],[],X,526,minor,NightAndDay,784,784,12,12,5,267670,267718
Q527-0,"You say you live at Highgate,","[267829, 267858]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Anaphoric,she continued,"['You', 'you']","[[267829, 267832], [267837, 267840]]","[['Ralph Denham'], ['Ralph Denham']]",X,527,minor,NightAndDay,785,785,12,12,5,267829,267858
Q527-1,I wonder whether you happen to know if there is an old house called Tempest Lodge still in existence an old white house in a garden?,"[267876, 268008]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Anaphoric,she continued,[],[],[],X,527,minor,NightAndDay,785,785,12,12,5,267876,268008
Q528-0,"Ah, no; it must have been pulled down by this time, with all the other old houses. There were such pretty lanes in those days. That was how your uncle met your Aunt Emily, you know,","[268051, 268232]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Anaphoric,she addressed Katharine,"['your uncle', 'Aunt Emily', 'you']","[[268191, 268201], [268211, 268221], [268223, 268226]]","[['Uncle John'], ['Aunt Emily'], ['Katharine Hilbery']]",X,528,minor,NightAndDay,787,787,12,12,5,268051,268232
Q528-1,They walked home through the lanes.,"[268260, 268295]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Anaphoric,she addressed Katharine,[],[],[],X,528,minor,NightAndDay,787,787,12,12,5,268260,268295
Q529-0,"A sprig of May in her bonnet,","[268299, 268328]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,Mrs Cosham ejaculated,[],[],[],X,529,minor,NightAndDay,788,788,12,12,30,268299,268328
Q530-0,And next Sunday he had violets in his buttonhole. And that was how we guessed.,"[268371, 268449]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Implicit,,[],[],[],X,530,minor,NightAndDay,789,789,12,12,5,268371,268449
Q531-0,"Uncle John yes,  poor John,  you always called him. Why was that?","[268660, 268725]",Katharine Hilbery,"['Ralph Denham', 'Aunt Millicent', 'Mrs. Milvain']",Anaphoric,she asked,"['Uncle John', 'John', 'you', 'him']","[[268660, 268670], [268682, 268686], [268689, 268692], [268707, 268710]]","[['Uncle John'], ['Uncle John'], ['Mrs. Milvain'], ['Uncle John']]",X,531,major,NightAndDay,791,791,12,12,19,268660,268725
Q532-0,"That was what his father, old Sir Richard, always called him. Poor John, or the fool of the family,","[268820, 268919]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Explicit,Mrs Milvain hastened to inform them,"['his father', 'Sir Richard', 'him']","[[268834, 268844], [268850, 268861], [268877, 268880]]","[['Sir Richard Warburton'], ['Sir Richard Warburton'], ['Uncle John']]",X,532,minor,NightAndDay,792,792,12,12,5,268820,268919
Q533-0,"The other boys were so brilliant, and he could never pass his examinations, so they sent him to India a long voyage in those days, poor fellow. You had your own room, you know, and you did it up. But he will get his knighthood and a pension, I believe,","[268960, 269212]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Anaphoric,she said,"['he', 'they', 'him', 'You', 'your ', 'you', 'you', 'he', 'his']","[[268998, 269000], [269039, 269043], [269049, 269052], [269104, 269107], [269112, 269117], [269127, 269130], [269141, 269144], [269160, 269162], [269172, 269175]]","[['Uncle John'], ['Uncle John'], ['Uncle John'], ['Aunt Millicent'], ['Aunt Millicent'], ['Aunt Millicent'], ['Aunt Millicent'], ['Uncle John'], ['Uncle John']]",X,533,minor,NightAndDay,792,792,12,12,5,268960,269212
Q533-1,only it is not England.,"[269243, 269266]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Anaphoric,she said,[],[],[],X,533,minor,NightAndDay,792,792,12,12,5,269243,269266
Q534-0,"No,","[269270, 269273]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,Mrs Cosham confirmed her,[],[],[],X,534,minor,NightAndDay,793,793,12,12,30,269270,269273
Q534-1,"it is not England. In those days we thought an Indian Judgeship about equal to a county-court judgeship at home. His Honor a pretty title, but still, not at the top of the tree. However,","[269303, 269489]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,Mrs Cosham confirmed her,['His'],"[[269416, 269419]]",[['Uncle John']],X,534,minor,NightAndDay,793,793,12,12,30,269303,269489
Q534-2,"if you have a wife and seven children, and people nowadays very quickly forget your father s name well, you have to take what you can get,","[269504, 269642]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,Mrs Cosham confirmed her,['you'],"[[269507, 269510]]",[['Uncle John']],X,534,minor,NightAndDay,793,793,12,12,30,269504,269642
Q535-0,"And I fancy,","[269661, 269673]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Explicit,Mrs Milvain resumed,[],[],[],X,535,minor,NightAndDay,794,794,12,12,5,269661,269673
Q535-1,"that John would have done more if it hadn t been for his wife, your Aunt Emily. She was a very good woman, devoted to him, of course, but she was not ambitious for him, and if a wife isn t ambitious for her husband, especially in a profession like the law, clients soon get to know of it. In our young days, Mr. Denham, we used to say that we knew which of our friends would become judges, by looking at the girls they married. And so it was, and so, I fancy, it always will be. I don t think,","[269740, 270233]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Explicit,Mrs Milvain resumed,"['Aunt Emily', 'She', 'him', 'she', 'him', 'our ', 'Mr. Denham', 'we', 'we']","[[269808, 269818], [269820, 269823], [269858, 269861], [269878, 269881], [269904, 269907], [270032, 270036], [270048, 270058], [270060, 270062], [270080, 270082]]","[['Aunt Emily'], ['Aunt Emily'], ['Uncle John'], ['Aunt Emily'], ['Uncle John'], ['Mrs. Hilbery', 'Aunt Celia', 'Aunt Eleanor', 'Aunt Millicent'], ['Ralph Denham'], ['Mrs. Hilbery', 'Aunt Celia', 'Aunt Eleanor', 'Aunt Millicent'], ['Mrs. Hilbery', 'Aunt Celia', 'Aunt Eleanor', 'Aunt Millicent']]",X,535,minor,NightAndDay,794,794,12,12,5,269740,270233
Q535-2,that any man is really happy unless he succeeds in his profession.,"[270283, 270349]",Mrs. Milvain,"['Ralph Denham', 'Katharine Hilbery', 'Aunt Millicent']",Explicit,Mrs Milvain resumed,[],[],[],X,535,minor,NightAndDay,794,794,12,12,5,270283,270349
Q536-0,"No, men are not the same as women. I fancy Alfred Tennyson spoke the truth about that as about many other things. How I wish he d lived to write  The Prince  a sequel to  The Princess ! I confess I m almost tired of Princesses. We want some one to show us what a good man can be. We have Laura and Beatrice, Antigone and Cordelia, but we have no heroic man. How do you, as a poet, account for that, Mr. Denham?","[270526, 270936]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,Mrs Cosham approved of this sentiment with more ponderous sagacity from her side of the teatable in the first place by swaying her head and in the second by remarking,"['you', 'Mr. Denham']","[[270891, 270894], [270925, 270935]]","[['Ralph Denham'], ['Ralph Denham']]",X,536,minor,NightAndDay,796,796,12,12,30,270526,270936
Q537-0,"I m not a poet,","[270940, 270955]",Ralph Denham,"['Katharine Hilbery', 'Aunt Millicent', 'Mrs. Milvain']",Explicit,said Ralph,[],[],[],X,537,major,NightAndDay,797,797,12,12,35,270940,270955
Q537-1,I m only a solicitor.,"[270985, 271006]",Ralph Denham,"['Katharine Hilbery', 'Aunt Millicent', 'Mrs. Milvain']",Explicit,said Ralph,[],[],[],X,537,major,NightAndDay,797,797,12,12,35,270985,271006
Q538-0,"But you write, too?","[271010, 271029]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,Mrs Cosham demanded,['you'],"[[271014, 271017]]",[['Ralph Denham']],X,538,minor,NightAndDay,798,798,12,12,30,271010,271029
Q539-0,"In my spare time,","[271157, 271174]",Ralph Denham,"['Katharine Hilbery', 'Aunt Millicent', 'Mrs. Milvain']",Explicit,Denham reassured her,[],[],[],X,539,major,NightAndDay,799,799,12,12,35,271157,271174
Q540-0,In your spare time!,"[271200, 271219]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,Mrs Cosham echoed,['your'],"[[271203, 271207]]",[['Ralph Denham']],X,540,minor,NightAndDay,800,800,12,12,30,271200,271219
Q540-1,"That is a proof of devotion, indeed.","[271242, 271278]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,Mrs Cosham echoed,[],[],[],X,540,minor,NightAndDay,800,800,12,12,30,271242,271278
Q541-0,"Um um Pendennis Warrington I could never forgive Laura,","[271953, 272008]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she pronounced,[],[],[],X,541,minor,NightAndDay,801,801,12,12,30,271953,272008
Q541-1,"for not marrying George, in spite of everything. George Eliot did the very same thing; and Lewes was a little frog-faced man, with the manner of a dancing master. But Warrington, now, had everything in his favor; intellect, passion, romance, distinction, and the connection was a mere piece of undergraduate folly. Arthur, I confess, has always seemed to me a bit of a fop; I can t imagine how Laura married him. But you say you re a solicitor, Mr. Denham. Now there are one or two things I should like to ask you about Shakespeare ","[272041, 272573]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she pronounced,"['you', 'you', 'Mr. Denham', 'you']","[[272458, 272461], [272466, 272469], [272486, 272496], [272551, 272554]]","[['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham']]",X,541,minor,NightAndDay,801,801,12,12,30,272041,272573
Q541-2,"They say, nowadays, that Shakespeare was a lawyer. They say, that accounts for his knowledge of human nature. There s a fine example for you, Mr. Denham. Study your clients, young man, and the world will be the richer one of these days, I have no doubt. Tell me, how do we come out of it, now; better or worse than you expected?","[272670, 272998]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Anaphoric,she pronounced,"['you', 'Mr. Denham', 'your ', 'you']","[[272807, 272810], [272812, 272822], [272830, 272835], [272985, 272988]]","[['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham'], ['Ralph Denham']]",X,541,minor,NightAndDay,801,801,12,12,30,272670,272998
Q542-0,"Worse, Mrs. Cosham, a good deal worse. I m afraid the ordinary man is a bit of a rascal ","[273103, 273191]",Ralph Denham,"['Katharine Hilbery', 'Aunt Millicent', 'Mrs. Milvain']",Explicit,Ralph answered,['Mrs. Cosham'],"[[273110, 273121]]",[['Aunt Millicent']],X,542,major,NightAndDay,803,803,12,12,35,273103,273191
Q543-0,And the ordinary woman?,"[273195, 273218]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Implicit,,[],[],[],X,543,minor,NightAndDay,804,804,12,12,30,273195,273218
Q544-0,"No, I don t like the ordinary woman either ","[273222, 273265]",Ralph Denham,"['Katharine Hilbery', 'Aunt Millicent', 'Mrs. Milvain']",Implicit,,[],[],[],X,544,major,NightAndDay,805,805,12,12,35,273222,273265
Q545-0,"Ah, dear me, I ve no doubt that s very true, very true.","[273269, 273324]",Aunt Millicent,"['Ralph Denham', 'Katharine Hilbery', 'Mrs. Milvain']",Explicit,Mrs Cosham sighed,[],[],[],X,545,minor,NightAndDay,806,806,12,12,30,273269,273324
